Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
140.0,9/29/2025 5:35:33 PM,421.7,26.57,0.07998,79.73,0.04939,0.6443,2.004,0,0,0,100,18.48,0.2934,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
140.4,9/29/2025 5:35:34 PM,422.2,26.57,0.08,79.79,0.0481,0.6447,2.003,0,0,0,100,18.48,0.2926,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
140.9,9/29/2025 5:35:34 PM,422.7,26.57,0.07996,79.96,0.04483,0.6473,1.988,0,0,0,100,18.48,0.2952,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
141.4,9/29/2025 5:35:35 PM,423.2,26.57,0.08005,79.73,0.04493,0.6449,2,0,0,0,100,18.48,0.2953,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
141.8,9/29/2025 5:35:35 PM,423.6,26.57,0.07938,81.62,0.04979,0.6459,1.996,0,0,0,100,18.48,0.2952,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
142.3,9/29/2025 5:35:36 PM,424.1,26.57,0.08004,79.68,0.04404,0.646,1.996,0,0,0,100,18.48,0.2937,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
142.7,9/29/2025 5:35:36 PM,424.5,26.57,0.08002,79.77,0.04622,0.6466,1.993,0,0,0,100,18.48,0.2929,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
143.2,9/29/2025 5:35:37 PM,424.9,26.57,0.08002,79.84,0.0486,0.6461,1.996,0,0,0,100,18.48,0.2942,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
143.6,9/29/2025 5:35:37 PM,425.4,26.57,0.07999,79.88,0.04344,0.6459,1.997,0,0,0,100,18.48,0.2932,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
144.1,9/29/2025 5:35:37 PM,425.9,26.57,0.07977,80.6,0.04592,0.6446,2.004,0,0,0,100,18.48,0.2933,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
144.6,9/29/2025 5:35:38 PM,426.4,26.57,0.07996,79.96,0.04592,0.6466,1.994,0,0,0,100,18.48,0.2935,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
145.0,9/29/2025 5:35:38 PM,426.8,26.57,0.07995,79.84,0.04314,0.6466,1.995,0,0,0,100,18.48,0.2949,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
145.5,9/29/2025 5:35:39 PM,427.3,26.57,0.07985,80.24,0.04453,0.6455,2.003,0,0,0,100,18.48,0.2942,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
146.0,9/29/2025 5:35:39 PM,427.7,26.57,0.08048,78.31,0.04652,0.6453,2.005,0,0,0,100,18.48,0.2946,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
146.4,9/29/2025 5:35:40 PM,428.2,26.57,0.07999,79.84,0.04473,0.6444,2.011,0,0,0,100,18.48,0.2946,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
146.9,9/29/2025 5:35:40 PM,428.6,26.57,0.08002,79.77,0.04186,0.6457,2.004,0,0,0,100,18.48,0.2952,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
147.3,9/29/2025 5:35:41 PM,429.1,26.58,0.08001,79.74,0.04523,0.6471,1.997,0,0,0,100,18.48,0.2939,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
147.8,9/29/2025 5:35:41 PM,429.6,26.58,0.08005,79.73,0.04572,0.6483,1.989,0,0,0,100,18.48,0.2945,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
148.3,9/29/2025 5:35:42 PM,430,26.58,0.08002,79.82,0.04523,0.6471,1.997,0,0,0,100,18.48,0.295,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
148.7,9/29/2025 5:35:42 PM,430.5,26.58,0.08025,78.91,0.04543,0.647,1.997,0,0,0,100,18.48,0.2952,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
149.2,9/29/2025 5:35:43 PM,430.9,26.58,0.07994,79.93,0.04662,0.6473,1.996,0,0,0,100,18.48,0.295,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
149.6,9/29/2025 5:35:43 PM,431.4,26.58,0.07999,79.84,0.04443,0.6477,1.994,0,0,0,100,18.48,0.2941,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
150.1,9/29/2025 5:35:43 PM,431.8,26.58,0.08019,79.21,0.04533,0.6477,1.993,0,0,0,100,18.48,0.2934,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
150.5,9/29/2025 5:35:44 PM,432.3,26.58,0.07995,80,0.04622,0.6462,2.001,0,0,0,100,18.48,0.2925,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
151.8,9/29/2025 5:35:45 PM,432.8,26.58,0.08079,77.6,0.4784,0.6467,1.999,0,0,0,100,18.48,0.4089,404,0.1454,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
153.6,9/29/2025 5:35:47 PM,435.4,26.58,0.08118,79.87,0.0487,0.5414,1.528,0,0,0,100,18.48,0.2919,404.5,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
154.3,9/29/2025 5:35:48 PM,436.1,26.58,0.08039,81.62,0.04513,0.5373,1.511,0,0,0,100,18.48,0.2927,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
154.8,9/29/2025 5:35:48 PM,436.6,26.58,0.08028,81.62,0.03987,0.5354,1.499,0,0,0,100,18.48,0.2937,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
155.2,9/29/2025 5:35:49 PM,437,26.58,0.08057,80.47,0.04701,0.5334,1.495,0,0,0,100,18.48,0.2928,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
155.6,9/29/2025 5:35:49 PM,437.5,26.58,0.08046,80.55,0.04592,0.5328,1.487,0,0,0,100,18.48,0.2936,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
156.1,9/29/2025 5:35:49 PM,437.9,26.58,0.08042,80.51,0.04186,0.5307,1.488,0,0,0,100,18.48,0.2935,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
156.5,9/29/2025 5:35:50 PM,438.3,26.58,0.08043,80.3,0.04513,0.531,1.477,0,0,0,100,18.48,0.2952,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
156.9,9/29/2025 5:35:50 PM,438.7,26.58,0.08023,80.71,0.04483,0.5286,1.483,0,0,0,100,18.48,0.2955,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
157.2,9/29/2025 5:35:51 PM,439,26.58,0.08052,79.8,0.04493,0.5298,1.471,0,0,0,100,18.48,0.2947,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
157.6,9/29/2025 5:35:51 PM,439.4,26.58,0.08034,80.3,0.04582,0.5282,1.474,0,0,0,100,18.48,0.2957,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
158.0,9/29/2025 5:35:51 PM,439.8,26.58,0.08026,80.28,0.04553,0.528,1.471,0,0,0,100,18.48,0.2942,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
158.4,9/29/2025 5:35:52 PM,440.2,26.58,0.08023,80.22,0.04215,0.5271,1.472,0,0,0,100,18.48,0.2947,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
158.8,9/29/2025 5:35:52 PM,440.7,26.58,0.08027,79.95,0.04533,0.5264,1.472,0,0,0,100,18.48,0.297,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
159.3,9/29/2025 5:35:53 PM,441.1,26.58,0.08027,79.85,0.04523,0.5265,1.468,0,0,0,100,18.48,0.2958,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
159.7,9/29/2025 5:35:53 PM,441.5,26.58,0.0797,81.62,0.0482,0.5267,1.464,0,0,0,100,18.48,0.2954,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
160.0,9/29/2025 5:35:53 PM,441.8,26.58,0.08036,79.57,0.04582,0.5261,1.466,0,0,0,100,18.48,0.2953,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
160.4,9/29/2025 5:35:54 PM,442.2,26.58,0.07972,81.62,0.04265,0.5246,1.472,0,0,0,100,18.48,0.2954,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
160.8,9/29/2025 5:35:54 PM,442.6,26.58,0.08025,80.06,0.04562,0.5258,1.463,0,0,0,100,18.48,0.2955,404.5,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
161.2,9/29/2025 5:35:55 PM,443,26.58,0.08015,80.19,0.04513,0.5255,1.463,0,0,0,100,18.48,0.2955,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
161.5,9/29/2025 5:35:55 PM,443.3,26.58,0.08028,79.8,0.04493,0.5266,1.455,0,0,0,100,18.48,0.2943,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
161.8,9/29/2025 5:35:55 PM,443.6,26.58,0.08015,80.16,0.04523,0.524,1.469,0,0,0,100,18.48,0.2946,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
162.2,9/29/2025 5:35:56 PM,444.1,26.58,0.07966,81.62,0.04225,0.5243,1.465,0,0,0,100,18.48,0.2931,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
162.5,9/29/2025 5:35:56 PM,444.4,26.58,0.08028,79.68,0.04582,0.5245,1.464,0,0,0,100,18.48,0.2941,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
162.8,9/29/2025 5:35:56 PM,444.7,26.58,0.08019,80,0.04771,0.5246,1.463,0,0,0,100,18.48,0.294,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
163.1,9/29/2025 5:35:56 PM,444.9,26.58,0.08034,79.58,0.04523,0.5259,1.455,0,0,0,100,18.48,0.2928,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
163.4,9/29/2025 5:35:57 PM,445.2,26.58,0.08033,79.68,0.04582,0.5254,1.456,0,0,0,100,18.48,0.2931,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
163.7,9/29/2025 5:35:57 PM,445.5,26.58,0.08044,79.33,0.04672,0.5236,1.466,0,0,0,100,18.48,0.2948,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
164.1,9/29/2025 5:35:58 PM,446,26.58,0.08004,80.55,0.04424,0.5246,1.46,0,0,0,100,18.48,0.2942,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
164.4,9/29/2025 5:35:58 PM,446.3,26.58,0.08036,79.5,0.0489,0.5242,1.461,0,0,0,100,18.48,0.2933,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
164.9,9/29/2025 5:35:58 PM,446.7,26.58,0.08009,80.28,0.04731,0.5237,1.463,0,0,0,100,18.48,0.294,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
165.3,9/29/2025 5:35:59 PM,447.1,26.58,0.07967,81.62,0.0488,0.5228,1.467,0,0,0,100,18.48,0.2952,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
165.7,9/29/2025 5:35:59 PM,447.5,26.58,0.08025,79.88,0.04473,0.5239,1.46,0,0,0,100,18.48,0.2939,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
166.3,9/29/2025 5:36:00 PM,447.9,26.58,0.08192,80.27,0.0482,0.5233,1.462,0,0,0,100,18.48,0.2948,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
166.6,9/29/2025 5:36:00 PM,448.4,26.58,0.08213,81.62,0.04116,0.5235,1.461,0,0,0,100,18.48,0.2933,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
167.0,9/29/2025 5:36:00 PM,448.7,26.58,0.08245,81.62,0.0486,0.5234,1.461,0,0,0,100,18.48,0.2925,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
167.4,9/29/2025 5:36:01 PM,449.2,26.58,0.0853,81.75,0.0493,0.5224,1.467,0,0,0,100,18.48,0.2914,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
167.7,9/29/2025 5:36:01 PM,449.5,26.58,0.08552,83.26,0.0483,0.5234,1.461,0,0,0,100,18.48,0.2924,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
168.1,9/29/2025 5:36:01 PM,449.8,26.58,0.08613,83.42,0.04553,0.523,1.463,0,0,0,100,18.48,0.2909,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
168.5,9/29/2025 5:36:02 PM,450.3,26.58,0.08893,85.05,0.04314,0.5236,1.459,0,0,0,100,18.48,0.2921,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
169.0,9/29/2025 5:36:02 PM,450.7,26.58,0.09005,85.43,0.04731,0.5219,1.468,0,0,0,100,18.48,0.2926,404.5,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
169.4,9/29/2025 5:36:03 PM,451.2,26.58,0.09266,88.03,0.04662,0.5217,1.468,0,0,0,100,18.48,0.2914,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
169.8,9/29/2025 5:36:03 PM,451.6,26.58,0.09363,89.78,0.04582,0.523,1.46,0,0,0,100,18.48,0.2916,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
170.3,9/29/2025 5:36:04 PM,452,26.58,0.09667,90.25,0.04682,0.5227,1.46,0,0,0,100,18.48,0.2911,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
170.6,9/29/2025 5:36:04 PM,452.4,26.58,0.09784,91.73,0.04721,0.5235,1.456,0,0,0,100,18.48,0.2906,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
170.9,9/29/2025 5:36:04 PM,452.7,26.58,0.09862,93.1,0.04682,0.5232,1.457,0,0,0,100,18.48,0.2908,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
171.3,9/29/2025 5:36:05 PM,453,26.58,0.1012,94.3,0.04582,0.5223,1.462,0,0,0,100,18.48,0.291,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
171.7,9/29/2025 5:36:05 PM,453.5,26.58,0.103,96,0.04771,0.522,1.463,0,0,0,100,18.48,0.2911,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
172.3,9/29/2025 5:36:06 PM,453.8,26.58,0.1036,97.95,0.04682,0.5223,1.46,0,0,0,100,18.48,0.29,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
172.8,9/29/2025 5:36:06 PM,454.6,26.58,0.1111,101,0.0484,0.522,1.462,0,0,0,100,18.48,0.2908,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
173.2,9/29/2025 5:36:07 PM,455,26.58,0.1125,104,0.04761,0.5211,1.466,0,0,0,100,18.48,0.2908,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
173.5,9/29/2025 5:36:07 PM,455.3,26.58,0.1138,104.8,0.04741,0.5218,1.463,0,0,0,100,18.48,0.2903,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
173.8,9/29/2025 5:36:07 PM,455.6,26.58,0.1147,106.1,0.05088,0.521,1.468,0,0,0,100,18.48,0.29,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
174.2,9/29/2025 5:36:08 PM,456,26.58,0.1161,107.1,0.0484,0.5221,1.461,0,0,0,100,18.48,0.2904,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
174.5,9/29/2025 5:36:08 PM,456.3,26.58,0.1175,106.4,0.04771,0.5226,1.458,0,0,0,100,18.48,0.2902,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
174.8,9/29/2025 5:36:08 PM,456.6,26.58,0.1178,108.8,0.04771,0.5205,1.47,0,0,0,100,18.48,0.2903,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
175.1,9/29/2025 5:36:08 PM,456.9,26.58,0.1184,110.1,0.04721,0.523,1.455,0,0,0,100,18.48,0.2902,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
175.5,9/29/2025 5:36:09 PM,457.3,26.58,0.1195,110.6,0.04781,0.5223,1.459,0,0,0,100,18.48,0.2899,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
175.8,9/29/2025 5:36:09 PM,457.6,26.58,0.1201,111.2,0.04751,0.5223,1.459,0,0,0,100,18.48,0.2901,403.9,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
176.2,9/29/2025 5:36:10 PM,458,26.58,0.1208,112.2,0.04771,0.5207,1.467,0,0,0,100,18.48,0.2902,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
176.5,9/29/2025 5:36:10 PM,458.3,26.58,0.1212,113.1,0.049,0.5225,1.456,0,0,0,100,18.48,0.2911,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
176.9,9/29/2025 5:36:10 PM,458.7,26.58,0.1216,114.3,0.04731,0.5205,1.468,0,0,0,100,18.48,0.2902,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
177.3,9/29/2025 5:36:11 PM,459.1,26.58,0.1224,114.3,0.0489,0.522,1.459,0,0,0,100,18.48,0.2911,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
177.7,9/29/2025 5:36:11 PM,459.6,26.58,0.1225,115.9,0.04582,0.5217,1.461,0,0,0,100,18.48,0.2912,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
178.0,9/29/2025 5:36:11 PM,459.9,26.58,0.1232,115.3,0.05039,0.5204,1.469,0,0,0,100,18.48,0.2898,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
178.6,9/29/2025 5:36:12 PM,460.4,26.58,0.1237,115.9,0.04791,0.5206,1.467,0,0,0,100,18.48,0.2892,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
178.9,9/29/2025 5:36:12 PM,460.7,26.58,0.1239,116.7,0.04771,0.5216,1.461,0,0,0,100,18.48,0.2893,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
179.3,9/29/2025 5:36:13 PM,461.1,26.58,0.1245,116.3,0.04801,0.5223,1.456,0,0,0,100,18.48,0.2913,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
179.7,9/29/2025 5:36:13 PM,461.5,26.58,0.125,116,0.04771,0.5211,1.463,0,0,0,100,18.48,0.2904,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
180.1,9/29/2025 5:36:13 PM,461.9,26.58,0.1248,117.8,0.05178,0.5204,1.467,0,0,0,100,18.48,0.2899,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
180.4,9/29/2025 5:36:14 PM,462.2,26.58,0.125,117.8,0.04791,0.5225,1.454,0,0,0,100,18.48,0.2913,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
180.7,9/29/2025 5:36:14 PM,462.5,26.58,0.1255,117.1,0.0481,0.5219,1.457,0,0,0,100,18.48,0.2903,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
181.1,9/29/2025 5:36:14 PM,462.9,26.58,0.1254,118.2,0.04691,0.5217,1.458,0,0,0,100,18.48,0.2903,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
181.4,9/29/2025 5:36:15 PM,463.2,26.58,0.1256,118.3,0.0489,0.5218,1.458,0,0,0,100,18.48,0.2916,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
181.8,9/29/2025 5:36:15 PM,463.7,26.58,0.1258,118.3,0.04731,0.5213,1.46,0,0,0,100,18.48,0.2912,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
182.2,9/29/2025 5:36:16 PM,464.1,26.58,0.1259,118.6,0.04979,0.5201,1.467,0,0,0,100,18.48,0.29,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
182.7,9/29/2025 5:36:16 PM,464.5,26.58,0.126,119.1,0.04969,0.5203,1.466,0,0,0,100,18.48,0.2904,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
183.1,9/29/2025 5:36:16 PM,464.9,26.58,0.1261,119.1,0.0482,0.522,1.456,0,0,0,100,18.48,0.2892,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
183.5,9/29/2025 5:36:17 PM,465.3,26.58,0.1263,118.9,0.04771,0.5218,1.457,0,0,0,100,18.48,0.2913,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
184.0,9/29/2025 5:36:17 PM,465.8,26.58,0.1265,119.2,0.0485,0.5208,1.462,0,0,0,100,18.48,0.2908,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
184.5,9/29/2025 5:36:18 PM,466.4,26.58,0.1266,119.3,0.0483,0.5217,1.456,0,0,0,100,18.48,0.2911,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
185.1,9/29/2025 5:36:18 PM,466.9,26.58,0.1265,120.1,0.049,0.5215,1.457,0,0,0,100,18.48,0.2907,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
185.5,9/29/2025 5:36:19 PM,467.3,26.58,0.127,118.8,0.04771,0.5197,1.468,0,0,0,100,18.48,0.2912,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
185.9,9/29/2025 5:36:19 PM,467.7,26.58,0.1269,119.1,0.04523,0.521,1.46,0,0,0,100,18.48,0.2912,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
186.3,9/29/2025 5:36:20 PM,468.1,26.58,0.1269,119.6,0.04751,0.5196,1.468,0,0,0,100,18.48,0.29,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
186.6,9/29/2025 5:36:20 PM,468.4,26.58,0.127,119.5,0.04771,0.5207,1.462,0,0,0,100,18.48,0.2888,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
187.0,9/29/2025 5:36:20 PM,468.8,26.58,0.1269,119.7,0.0481,0.5198,1.467,0,0,0,100,18.48,0.29,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
187.4,9/29/2025 5:36:21 PM,469.2,26.58,0.127,119.8,0.0488,0.5209,1.46,0,0,0,100,18.48,0.2887,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
187.8,9/29/2025 5:36:21 PM,469.6,26.58,0.127,119.8,0.05178,0.5213,1.457,0,0,0,100,18.48,0.2894,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
188.3,9/29/2025 5:36:22 PM,470.1,26.58,0.127,119.8,0.05058,0.5209,1.459,0,0,0,100,18.48,0.2898,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
188.8,9/29/2025 5:36:22 PM,470.6,26.58,0.127,120,0.04791,0.52,1.464,0,0,0,100,18.48,0.2898,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
189.2,9/29/2025 5:36:23 PM,471,26.58,0.1271,119.8,0.04751,0.5193,1.468,0,0,0,100,18.48,0.291,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
189.6,9/29/2025 5:36:23 PM,471.4,26.58,0.1272,119.5,0.049,0.5203,1.462,0,0,0,100,18.48,0.2895,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
190.1,9/29/2025 5:36:23 PM,471.9,26.58,0.1272,119.7,0.04741,0.52,1.463,0,0,0,100,18.48,0.2901,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
190.5,9/29/2025 5:36:24 PM,472.4,26.58,0.1272,119.9,0.04979,0.5205,1.46,0,0,0,100,18.48,0.2893,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
191.0,9/29/2025 5:36:24 PM,472.8,26.58,0.1271,120.2,0.04473,0.5207,1.458,0,0,0,100,18.48,0.29,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
191.3,9/29/2025 5:36:25 PM,473.1,26.58,0.1272,119.8,0.0485,0.5203,1.46,0,0,0,100,18.48,0.2907,404.4,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
191.8,9/29/2025 5:36:25 PM,473.6,26.58,0.1272,120.2,0.04493,0.5202,1.46,0,0,0,100,18.48,0.2901,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
192.3,9/29/2025 5:36:26 PM,474.1,26.58,0.1273,119.8,0.0493,0.5201,1.461,0,0,0,100,18.48,0.2904,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
192.7,9/29/2025 5:36:26 PM,474.5,26.58,0.1274,119.6,0.0483,0.5199,1.462,0,0,0,100,18.48,0.291,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
193.1,9/29/2025 5:36:26 PM,474.9,26.58,0.1273,119.9,0.0489,0.52,1.462,0,0,0,100,18.48,0.2904,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
193.5,9/29/2025 5:36:27 PM,475.3,26.58,0.1273,120.2,0.0486,0.5189,1.468,0,0,0,100,18.48,0.2894,404.2,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
194.0,9/29/2025 5:36:27 PM,475.9,26.58,0.1274,119.8,0.05128,0.5208,1.457,0,0,0,100,18.48,0.29,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
194.6,9/29/2025 5:36:28 PM,476.4,26.58,0.1276,119.2,0.04642,0.5199,1.462,0,0,0,100,18.48,0.2913,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
195.1,9/29/2025 5:36:28 PM,476.9,26.58,0.1275,119.5,0.04463,0.5194,1.464,0,0,0,100,18.48,0.2916,403.9,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
195.6,9/29/2025 5:36:29 PM,477.4,26.58,0.1273,120.2,0.04741,0.5193,1.465,0,0,0,100,18.48,0.2914,404,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
196.0,9/29/2025 5:36:29 PM,477.9,26.58,0.1273,120.2,0.04801,0.5204,1.459,0,0,0,100,18.48,0.2917,404.3,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
196.5,9/29/2025 5:36:30 PM,478.3,26.58,0.1274,120,0.0481,0.5186,1.469,0,0,0,100,18.48,0.2917,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
