Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
68.0,10-Mar-26 10:12:28,1.088E+06,96.62,0.1354,124.3,0.05793,0.5243,1.532,0,0,0,100,16.28,0.2084,404.1,200,1,0,-1,1,0,1,2.483,1,1,1,4,4,-1,[ OK ]
68.4,10-Mar-26 10:12:28,1.088E+06,96.62,0.1348,124.3,0.05793,0.5244,1.53,0,0,0,100,16.28,0.2092,404.1,200,1,0,-1,1,0,1,2.569,1,1,1,4,4,-1,[ OK ]
68.8,10-Mar-26 10:12:28,1.088E+06,96.62,0.1343,124.6,0.05108,0.525,1.523,0,0,0,100,16.28,0.2073,404.1,200,1,0,-1,1,0,1,2.633,1,1,1,4,4,-1,[ OK ]
69.1,10-Mar-26 10:12:29,1.088E+06,96.62,0.1341,123.9,0.3446,0.5244,1.529,0,0,0,100,16.28,0.2429,404.3,200,1,0,0.3023,1,1,1,1,1,1,1,4,4,-1,[ OK ]
69.4,10-Mar-26 10:12:29,1.088E+06,96.62,0.1351,120.1,0.3564,0.5247,1.526,0,0,0,100,16.28,0.2427,404.5,200,1,0,0.3231,1,1,1,1,1,1,1,4,4,-1,[ OK ]
69.8,10-Mar-26 10:12:29,1.088E+06,96.62,0.136,117.7,0.3521,0.5242,1.532,0,0,0,100,16.28,0.242,404.1,200,1,0,0.3164,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.2,10-Mar-26 10:12:30,1.088E+06,96.62,0.1365,117,0.3547,0.5243,1.532,0,0,0,100,16.28,0.2437,404.2,200,1,0,0.3065,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.5,10-Mar-26 10:12:30,1.088E+06,96.62,0.1372,115.7,0.3632,0.5248,1.526,0,0,0,100,16.28,0.2421,404.1,200,1,0,0.3179,1,1,1,1,1,1,1,4,4,-1,[ OK ]
70.9,10-Mar-26 10:12:30,1.088E+06,96.62,0.1379,115.4,0.36,0.525,1.524,0,0,0,100,16.28,0.2406,404.3,200,1,0,0.3317,1,1,1,1,1,1,1,4,4,-1,[ OK ]
71.3,10-Mar-26 10:12:31,1.088E+06,96.62,0.1386,115,0.3568,0.5246,1.528,0,0,0,100,16.28,0.2435,404.1,200,1,0,0.3199,1,1,1,1,1,1,1,4,4,-1,[ OK ]
71.7,10-Mar-26 10:12:31,1.088E+06,96.62,0.1393,114.7,0.3586,0.5242,1.532,0,0,0,100,16.28,0.241,404,200,1,0,0.3253,1,1,1,1,1,1,1,4,4,-1,[ OK ]
72.0,10-Mar-26 10:12:32,1.088E+06,96.62,0.1394,116.1,0.05545,0.5249,1.526,0,0,0,100,16.28,0.2097,404.3,200,1,0,-1,1,0,1,2.047,1,1,1,4,4,-1,[ OK ]
72.4,10-Mar-26 10:12:32,1.088E+06,96.62,0.1385,119.6,0.05455,0.5247,1.527,0,0,0,100,16.28,0.2082,404,200,1,0,-1,1,0,1,2.111,1,1,1,4,4,-1,[ OK ]
72.8,10-Mar-26 10:12:32,1.088E+06,96.62,0.1375,122.3,0.05693,0.5244,1.53,0,0,0,100,16.28,0.2088,404.2,200,1,0,-1,1,0,1,2.197,1,1,1,4,4,-1,[ OK ]
73.2,10-Mar-26 10:12:33,1.088E+06,96.62,0.1368,123.7,0.05525,0.5252,1.521,0,0,0,100,16.28,0.2065,404.3,200,1,0,-1,1,0,1,2.282,1,1,1,4,4,-1,[ OK ]
73.6,10-Mar-26 10:12:33,1.088E+06,96.62,0.1364,123.8,0.05683,0.525,1.522,0,0,0,100,16.28,0.2092,404.4,200,1,0,-1,1,0,1,2.347,1,1,1,4,4,-1,[ OK ]
73.9,10-Mar-26 10:12:33,1.088E+06,96.62,0.136,123.9,0.05574,0.5244,1.528,0,0,0,100,16.28,0.2088,404.3,200,1,0,-1,1,0,1,2.412,1,1,1,4,4,-1,[ OK ]
74.3,10-Mar-26 10:12:34,1.088E+06,96.62,0.1355,124,0.05287,0.525,1.523,0,0,0,100,16.28,0.2088,404.3,200,1,0,-1,1,0,1,2.497,1,1,1,4,4,-1,[ OK ]
74.7,10-Mar-26 10:12:34,1.088E+06,96.62,0.1348,124.5,0.05485,0.5247,1.526,0,0,0,100,16.28,0.2106,404.3,200,1,0,-1,1,0,1,2.582,1,1,1,4,4,-1,[ OK ]
75.2,10-Mar-26 10:12:35,1.088E+06,96.62,0.1343,124.3,0.05376,0.525,1.523,0,0,0,100,16.28,0.2112,404.3,200,1,0,-1,1,0,1,2.668,1,1,1,4,4,-1,[ OK ]
75.6,10-Mar-26 10:12:35,1.088E+06,96.62,0.1344,122.4,0.3519,0.5242,1.531,0,0,0,100,16.28,0.2433,404.1,200,1,0,0.315,1,1,1,1,1,1,1,4,4,-1,[ OK ]
76.0,10-Mar-26 10:12:36,1.088E+06,96.62,0.1353,119.2,0.06001,0.524,1.534,0,0,0,100,16.28,0.2099,404.3,200,1,0,-1,1,0,1,2.04,1,1,1,4,4,-1,[ OK ]
76.4,10-Mar-26 10:12:36,1.088E+06,96.62,0.1345,121.3,0.05664,0.5243,1.531,0,0,0,100,16.28,0.2084,404.1,200,1,0,-1,1,0,1,2.125,1,1,1,4,4,-1,[ OK ]
77.0,10-Mar-26 10:12:36,1.088E+06,96.62,0.1337,123.3,0.05485,0.5243,1.53,0,0,0,100,16.28,0.2101,404.1,200,1,0,-1,1,0,1,2.231,1,1,1,4,4,-1,[ OK ]
77.3,10-Mar-26 10:12:37,1.088E+06,96.62,0.1336,122.9,0.05445,0.5241,1.533,0,0,0,100,16.28,0.2086,404.4,200,1,0,-1,1,0,1,2.296,1,1,1,4,4,-1,[ OK ]
77.8,10-Mar-26 10:12:37,1.088E+06,96.62,0.1331,122.9,0.05396,0.5248,1.525,0,0,0,100,16.28,0.2101,404.2,200,1,0,-1,1,0,1,2.402,1,1,1,4,4,-1,[ OK ]
78.3,10-Mar-26 10:12:38,1.088E+06,96.62,0.1328,122.7,0.05435,0.5247,1.527,0,0,0,100,16.28,0.2102,404,200,1,0,-1,1,0,1,2.487,1,1,1,4,4,-1,[ OK ]
78.6,10-Mar-26 10:12:38,1.088E+06,96.62,0.1328,122.1,0.05564,0.5245,1.529,0,0,0,100,16.28,0.2088,404.4,200,1,0,-1,1,0,1,2.552,1,1,1,4,4,-1,[ OK ]
79.1,10-Mar-26 10:12:39,1.088E+06,96.62,0.1325,121.8,0.05316,0.5242,1.532,0,0,0,100,16.28,0.2102,404.1,200,1,0,-1,1,0,1,2.658,1,1,1,4,4,-1,[ OK ]
79.5,10-Mar-26 10:12:39,1.088E+06,96.62,0.1321,122.2,0.05118,0.5244,1.53,0,0,0,100,16.28,0.2109,404.1,200,1,0,-1,1,0,1,2.743,1,1,1,4,4,-1,[ OK ]
79.9,10-Mar-26 10:12:39,1.088E+06,96.62,0.1318,122.2,0.3346,0.5251,1.523,0,0,0,100,16.28,0.2098,404.4,200,1,0,-1,1,0,1,2.012,1,1,1,4,4,-1,[ OK ]
80.3,10-Mar-26 10:12:40,1.088E+06,96.62,0.132,121.3,0.05376,0.524,1.534,0,0,0,100,16.28,0.2107,404.2,200,1,0,-1,1,0,1,2.076,1,1,1,4,4,-1,[ OK ]
80.7,10-Mar-26 10:12:40,1.088E+06,96.62,0.1318,121.5,0.05703,0.5251,1.522,0,0,0,100,16.28,0.2101,404.2,200,1,0,-1,1,0,1,2.162,1,1,1,4,4,-1,[ OK ]
81.2,10-Mar-26 10:12:41,1.088E+06,96.62,0.1313,122.2,0.05465,0.5246,1.527,0,0,0,100,16.28,0.2092,404.2,200,1,0,-1,1,0,1,2.268,1,1,1,4,4,-1,[ OK ]
81.7,10-Mar-26 10:12:41,1.088E+06,96.62,0.1312,121.8,0.05138,0.5245,1.528,0,0,0,100,16.28,0.2081,404,200,1,0,-1,1,0,1,2.353,1,1,1,4,4,-1,[ OK ]
82.0,10-Mar-26 10:12:42,1.088E+06,96.62,0.131,122.1,0.05455,0.525,1.522,0,0,0,100,16.28,0.2097,404.1,200,1,0,-1,1,0,1,2.418,1,1,1,4,4,-1,[ OK ]
82.5,10-Mar-26 10:12:42,1.088E+06,96.62,0.131,121.3,0.05366,0.5242,1.532,0,0,0,100,16.28,0.2092,404.2,200,1,0,-1,1,0,1,2.523,1,1,1,4,4,-1,[ OK ]
83.0,10-Mar-26 10:12:43,1.088E+06,96.62,0.1308,121.3,0.05257,0.5247,1.527,0,0,0,100,16.28,0.2081,404,200,1,0,-1,1,0,1,2.629,1,1,1,4,4,-1,[ OK ]
83.4,10-Mar-26 10:12:43,1.088E+06,96.62,0.1308,120.8,0.05376,0.5252,1.521,0,0,0,100,16.28,0.21,404.3,200,1,0,-1,1,0,1,2.693,1,1,1,4,4,-1,[ OK ]
83.9,10-Mar-26 10:12:43,1.088E+06,96.62,0.1312,119.3,0.347,0.5245,1.529,0,0,0,100,16.28,0.2417,404,200,1,0,0.3178,1,1,1,1,1,1,1,4,4,-1,[ OK ]
84.4,10-Mar-26 10:12:44,1.088E+06,96.62,0.1318,118.4,0.05812,0.5248,1.526,0,0,0,100,16.28,0.2117,404,200,1,0,-1,1,0,1,2.077,1,1,1,4,4,-1,[ OK ]
84.8,10-Mar-26 10:12:44,1.088E+06,96.62,0.1318,118.8,0.05049,0.5242,1.532,0,0,0,100,16.28,0.2121,404.3,200,1,0,-1,1,0,1,2.163,1,1,1,4,4,-1,[ OK ]
85.3,10-Mar-26 10:12:45,1.088E+06,96.62,0.1318,119.2,0.05455,0.5253,1.52,0,0,0,100,16.28,0.2107,404.2,200,1,0,-1,1,0,1,2.248,1,1,1,4,4,-1,[ OK ]
85.6,10-Mar-26 10:12:45,1.088E+06,96.62,0.1313,120.6,0.05039,0.5243,1.53,0,0,0,100,16.28,0.2119,404.1,200,1,0,-1,1,0,1,2.313,1,1,1,4,4,-1,[ OK ]
86.1,10-Mar-26 10:12:46,1.088E+06,96.62,0.1313,120.5,0.05564,0.524,1.533,0,0,0,100,16.28,0.211,404.1,200,1,0,-1,1,0,1,2.419,1,1,1,4,4,-1,[ OK ]
86.6,10-Mar-26 10:12:46,1.088E+06,96.62,0.1307,121.9,0.05455,0.5241,1.533,0,0,0,100,16.28,0.2114,404.4,200,1,0,-1,1,0,1,2.525,1,1,1,4,4,-1,[ OK ]
87.2,10-Mar-26 10:12:47,1.088E+06,96.62,0.1308,121.1,0.04949,0.5241,1.533,0,0,0,100,16.28,0.2098,404.2,200,1,0,-1,1,0,1,2.631,1,1,1,4,4,-1,[ OK ]
87.5,10-Mar-26 10:12:47,1.088E+06,96.62,0.1309,120.5,0.0489,0.5246,1.528,0,0,0,100,16.28,0.2111,404,200,1,0,-1,1,0,1,2.695,1,1,1,4,4,-1,[ OK ]
87.8,10-Mar-26 10:12:47,1.088E+06,96.62,0.1306,121.2,0.05475,0.5244,1.53,0,0,0,100,16.28,0.2102,404.3,200,1,0,-1,1,0,1,2.759,1,1,1,4,4,-1,[ OK ]
88.3,10-Mar-26 10:12:48,1.088E+06,96.62,0.1306,120.7,0.05485,0.5248,1.525,0,0,0,100,16.28,0.2469,404.2,200,1,0,0.27,1,1,1,1,1,1,1,4,4,-1,[ OK ]
88.7,10-Mar-26 10:12:48,1.088E+06,96.62,0.1315,118.1,0.3497,0.5245,1.528,0,0,0,100,16.28,0.2437,404.4,200,1,0,0.2969,1,1,1,1,1,1,1,4,4,-1,[ OK ]
89.0,10-Mar-26 10:12:49,1.088E+06,96.62,0.1324,116.1,0.3453,0.5243,1.531,0,0,0,100,16.28,0.2423,404.1,200,1,0,0.2974,1,1,1,1,1,1,1,4,4,-1,[ OK ]
89.5,10-Mar-26 10:12:49,1.088E+06,96.62,0.1338,114,0.3426,0.5251,1.524,0,0,0,100,16.28,0.2447,404.3,200,1,0,0.3068,1,1,1,1,1,1,1,4,4,-1,[ OK ]
89.9,10-Mar-26 10:12:49,1.088E+06,96.62,0.1347,113.5,0.3494,0.5244,1.532,0,0,0,100,16.28,0.2442,404,200,1,0,0.2822,1,1,1,1,1,1,1,4,4,-1,[ OK ]
90.2,10-Mar-26 10:12:50,1.088E+06,96.62,0.1354,113.3,0.3461,0.5242,1.533,0,0,0,100,16.28,0.244,404,200,1,0,0.3051,1,1,1,1,1,1,1,4,4,-1,[ OK ]
90.7,10-Mar-26 10:12:50,1.088E+06,96.62,0.1364,112.8,0.3493,0.5242,1.533,0,0,0,100,16.28,0.2299,404.1,200,1,0,0.3425,1,0,1,2,1,1,1,4,4,-1,[ OK ]
91.0,10-Mar-26 10:12:51,1.088E+06,96.62,0.136,116.1,0.05485,0.525,1.525,0,0,0,100,16.28,0.2132,404,200,1,0,-1,1,0,1,2.064,1,1,1,4,4,-1,[ OK ]
91.3,10-Mar-26 10:12:51,1.088E+06,96.62,0.1356,118.3,0.05386,0.5242,1.532,0,0,0,100,16.28,0.213,404.3,200,1,0,-1,1,0,1,2.129,1,1,1,4,4,-1,[ OK ]
91.8,10-Mar-26 10:12:51,1.088E+06,96.62,0.1349,120.8,0.05287,0.5242,1.533,0,0,0,100,16.28,0.2123,404.1,200,1,0,-1,1,0,1,2.235,1,1,1,4,4,-1,[ OK ]
92.3,10-Mar-26 10:12:52,1.088E+06,96.62,0.1345,121.5,0.05396,0.5248,1.527,0,0,0,100,16.28,0.2127,404.2,200,1,0,-1,1,0,1,2.321,1,1,1,4,4,-1,[ OK ]
92.7,10-Mar-26 10:12:52,1.088E+06,96.62,0.1341,122,0.05386,0.5249,1.526,0,0,0,100,16.28,0.2116,404.3,200,1,0,-1,1,0,1,2.406,1,1,1,4,4,-1,[ OK ]
93.1,10-Mar-26 10:12:53,1.088E+06,96.62,0.1336,122.5,0.05683,0.5242,1.533,0,0,0,100,16.28,0.2112,404.3,200,1,0,-1,1,0,1,2.491,1,1,1,4,4,-1,[ OK ]
93.7,10-Mar-26 10:12:53,1.088E+06,96.62,0.1332,122.7,0.05812,0.5248,1.526,0,0,0,100,16.28,0.209,404.4,200,1,0,-1,1,0,1,2.597,1,1,1,4,4,-1,[ OK ]
94.0,10-Mar-26 10:12:54,1.088E+06,96.62,0.1328,122.9,0.05852,0.525,1.523,0,0,0,100,16.28,0.2118,403.9,200,1,0,-1,1,0,1,2.662,1,1,1,4,4,-1,[ OK ]
94.3,10-Mar-26 10:12:54,1.088E+06,96.62,0.1327,122.6,0.05128,0.524,1.534,0,0,0,100,16.28,0.2113,404.3,200,1,0,-1,1,0,1,2.726,1,1,1,4,4,-1,[ OK ]
94.8,10-Mar-26 10:12:54,1.088E+06,96.62,0.1335,119.2,0.353,0.524,1.533,0,0,0,100,16.28,0.2459,404.1,200,1,0,0.3019,1,1,1,1,1,1,1,4,4,-1,[ OK ]
95.2,10-Mar-26 10:12:55,1.088E+06,96.62,0.1346,116.8,0.3473,0.5241,1.532,0,0,0,100,16.28,0.2451,404,200,1,0,0.307,1,1,1,1,1,1,1,4,4,-1,[ OK ]
95.8,10-Mar-26 10:12:55,1.088E+06,96.62,0.1359,114.6,0.3551,0.5247,1.525,0,0,0,100,16.28,0.2454,404,200,1,0,0.294,1,1,1,1,1,1,1,4,4,-1,[ OK ]
96.3,10-Mar-26 10:12:56,1.088E+06,96.62,0.137,113.9,0.3491,0.5246,1.527,0,0,0,100,16.28,0.245,404.3,200,1,0,0.3045,1,1,1,1,1,1,1,4,4,-1,[ OK ]
96.8,10-Mar-26 10:12:56,1.088E+06,96.62,0.1378,114.1,0.3515,0.525,1.523,0,0,0,100,16.28,0.2456,404.2,200,1,0,0.2879,1,1,1,1,1,1,1,4,4,-1,[ OK ]
97.3,10-Mar-26 10:12:57,1.088E+06,96.62,0.1383,115.5,0.3499,0.5248,1.524,0,0,0,100,16.28,0.2454,404.4,200,1,0,0.3029,1,1,1,1,1,1,1,4,4,-1,[ OK ]
97.8,10-Mar-26 10:12:57,1.088E+06,96.62,0.1393,114.9,0.353,0.5247,1.525,0,0,0,100,16.28,0.2441,404.3,200,1,0,0.3108,1,1,1,1,1,1,1,4,4,-1,[ OK ]
98.4,10-Mar-26 10:12:58,1.088E+06,96.62,0.1399,115.3,0.3457,0.5245,1.527,0,0,0,100,16.28,0.2452,404.4,200,1,0,0.3153,1,1,1,1,1,1,1,4,4,-1,[ OK ]
98.9,10-Mar-26 10:12:58,1.088E+06,96.63,0.1405,115.7,0.3567,0.5243,1.529,0,0,0,100,16.28,0.2441,404,200,1,0,0.3046,1,1,1,1,1,1,1,4,4,-1,[ OK ]
99.4,10-Mar-26 10:12:59,1.088E+06,96.63,0.141,116.1,0.3542,0.5247,1.525,0,0,0,100,16.28,0.245,404.3,200,1,0,0.294,1,1,1,1,1,1,1,4,4,-1,[ OK ]
100.0,10-Mar-26 10:13:00,1.088E+06,96.63,0.1417,116.2,0.3569,0.5243,1.528,0,0,0,100,16.28,0.2452,404,200,1,0,0.3117,1,1,1,1,1,1,1,4,4,-1,[ OK ]
100.6,10-Mar-26 10:13:00,1.088E+06,96.63,0.1417,117.8,0.06031,0.524,1.532,0,0,0,100,16.28,0.2133,404.4,200,1,0,-1,1,0,1,2.043,1,1,1,4,4,-1,[ OK ]
101.2,10-Mar-26 10:13:01,1.088E+06,96.63,0.1399,123.3,0.05406,0.5245,1.526,0,0,0,100,16.28,0.2128,404.3,200,1,0,-1,1,0,1,2.17,1,1,1,4,4,-1,[ OK ]
101.7,10-Mar-26 10:13:01,1.088E+06,96.63,0.1388,125.1,0.05366,0.5248,1.524,0,0,0,100,16.28,0.2132,404.3,200,1,0,-1,1,0,1,2.276,1,1,1,4,4,-1,[ OK ]
102.2,10-Mar-26 10:13:02,1.088E+06,96.63,0.1378,125.8,0.05386,0.5238,1.534,0,0,0,100,16.28,0.2137,404.1,200,1,0,-1,1,0,1,2.382,1,1,1,4,4,-1,[ OK ]
102.8,10-Mar-26 10:13:02,1.088E+06,96.63,0.1369,125.9,0.05178,0.5247,1.524,0,0,0,100,16.28,0.2136,404.4,200,1,0,-1,1,0,1,2.487,1,1,1,4,4,-1,[ OK ]
103.3,10-Mar-26 10:13:03,1.088E+06,96.63,0.1359,126.2,0.05197,0.5245,1.526,0,0,0,100,16.28,0.2474,404,200,1,0,-1,1,0,1,1,1,1,1,4,4,-1,[ OK ]
103.8,10-Mar-26 10:13:03,1.088E+06,96.63,0.1354,125.3,0.05306,0.5248,1.524,0,0,0,100,16.28,0.2122,404.3,200,1,0,-1,1,0,1,2.088,1,1,1,4,4,-1,[ OK ]
104.4,10-Mar-26 10:13:04,1.088E+06,96.63,0.1349,124.4,0.05644,0.5248,1.524,0,0,0,100,16.28,0.2133,404.3,200,1,0,-1,1,0,1,2.194,1,1,1,4,4,-1,[ OK ]
105.0,10-Mar-26 10:13:05,1.088E+06,96.63,0.1342,124.2,0.05475,0.5247,1.524,0,0,0,100,16.28,0.2135,404.4,200,1,0,-1,1,0,1,2.321,1,1,1,4,4,-1,[ OK ]
105.5,10-Mar-26 10:13:05,1.088E+06,96.63,0.1336,124.1,0.05316,0.524,1.533,0,0,0,100,16.28,0.2133,404.2,200,1,0,-1,1,0,1,2.427,1,1,1,4,4,-1,[ OK ]
106.2,10-Mar-26 10:13:06,1.088E+06,96.63,0.1331,123.5,0.05485,0.5239,1.535,0,0,0,100,16.28,0.2127,404.1,200,1,0,-1,1,0,1,2.553,1,1,1,4,4,-1,[ OK ]
106.9,10-Mar-26 10:13:06,1.088E+06,96.63,0.1326,122.9,0.05505,0.5248,1.526,0,0,0,100,16.28,0.2122,404.3,200,1,0,-1,1,0,1,2.701,1,1,1,4,4,-1,[ OK ]
107.5,10-Mar-26 10:13:07,1.088E+06,96.63,0.1321,122.9,0.05376,0.5244,1.53,0,0,0,100,16.28,0.2127,404.3,200,1,0,-1,1,0,1,2.827,1,1,1,4,4,-1,[ OK ]
108.0,10-Mar-26 10:13:08,1.088E+06,96.63,0.1327,119.7,0.347,0.525,1.523,0,0,0,100,16.28,0.2411,404.1,200,1,0,0.302,1,1,1,1,1,1,1,4,4,-1,[ OK ]
108.6,10-Mar-26 10:13:08,1.088E+06,96.63,0.134,116.2,0.3445,0.5246,1.527,0,0,0,100,16.28,0.2426,404,200,1,0,0.3016,1,1,1,1,1,1,1,4,4,-1,[ OK ]
109.1,10-Mar-26 10:13:09,1.088E+06,96.63,0.1351,114.9,0.3434,0.5249,1.523,0,0,0,100,16.28,0.2426,404,200,1,0,0.3,1,1,1,1,1,1,1,4,4,-1,[ OK ]
109.6,10-Mar-26 10:13:09,1.088E+06,96.63,0.1362,114,0.3453,0.525,1.522,0,0,0,100,16.28,0.2472,404.3,200,1,0,0.2991,1,1,1,1,1,1,1,4,4,-1,[ OK ]
110.0,10-Mar-26 10:13:10,1.088E+06,96.63,0.1369,113.9,0.3483,0.524,1.533,0,0,0,100,16.28,0.2449,404.2,200,1,0,0.3011,1,1,1,1,1,1,1,4,4,-1,[ OK ]
110.5,10-Mar-26 10:13:10,1.088E+06,96.63,0.1376,114.6,0.3472,0.5248,1.525,0,0,0,100,16.28,0.2454,404,200,1,0,0.294,1,1,1,1,1,1,1,4,4,-1,[ OK ]
111.2,10-Mar-26 10:13:11,1.088E+06,96.63,0.1388,114.3,0.3495,0.5247,1.526,0,0,0,100,16.28,0.247,404.3,200,1,0,0.2905,1,1,1,1,1,1,1,4,4,-1,[ OK ]
111.6,10-Mar-26 10:13:11,1.088E+06,96.63,0.1395,114,0.3517,0.525,1.522,0,0,0,100,16.28,0.2452,404.3,200,1,0,0.2891,1,1,1,1,1,1,1,4,4,-1,[ OK ]
112.0,10-Mar-26 10:13:12,1.088E+06,96.63,0.1401,114.4,0.3515,0.5247,1.525,0,0,0,100,16.28,0.2449,404.2,200,1,0,0.3043,1,1,1,1,1,1,1,4,4,-1,[ OK ]
112.6,10-Mar-26 10:13:12,1.088E+06,96.63,0.1396,118.1,0.05406,0.5248,1.524,0,0,0,100,16.28,0.214,404,200,1,0,-1,1,0,1,2.062,1,1,1,4,4,-1,[ OK ]
113.0,10-Mar-26 10:13:12,1.088E+06,96.63,0.1387,121.1,0.05465,0.5248,1.524,0,0,0,100,16.28,0.213,404.3,200,1,0,-1,1,0,1,2.159,1,1,1,4,4,-1,[ OK ]
113.4,10-Mar-26 10:13:13,1.088E+06,96.63,0.1377,123.4,0.05525,0.5249,1.523,0,0,0,100,16.28,0.2126,404.3,200,1,0,-1,1,0,1,2.245,1,1,1,4,4,-1,[ OK ]
113.8,10-Mar-26 10:13:13,1.088E+06,96.63,0.1371,123.9,0.05366,0.5246,1.526,0,0,0,100,16.28,0.2125,404.2,200,1,0,-1,1,0,1,2.33,1,1,1,4,4,-1,[ OK ]
114.5,10-Mar-26 10:13:14,1.088E+06,96.63,0.136,124.8,0.05326,0.5239,1.535,0,0,0,100,16.28,0.2143,404,200,1,0,-1,1,0,1,2.456,1,1,1,4,4,-1,[ OK ]
114.9,10-Mar-26 10:13:14,1.088E+06,96.63,0.1353,125.2,0.05455,0.5243,1.531,0,0,0,100,16.28,0.2131,404.3,200,1,0,-1,1,0,1,1,1,1,1,4,4,-1,[ OK ]
115.3,10-Mar-26 10:13:15,1.088E+06,96.63,0.1354,123.2,0.05753,0.5244,1.53,0,0,0,100,16.28,0.2134,404,200,1,0,-1,1,0,1,2.06,1,1,1,4,4,-1,[ OK ]
115.7,10-Mar-26 10:13:15,1.088E+06,96.63,0.1345,124.6,0.05306,0.5241,1.534,0,0,0,100,16.28,0.2138,403.9,200,1,0,-1,1,0,1,2.145,1,1,1,4,4,-1,[ OK ]
116.1,10-Mar-26 10:13:16,1.088E+06,96.63,0.1343,123.8,0.05505,0.5251,1.523,0,0,0,100,16.28,0.2133,403.9,200,1,0,-1,1,0,1,2.231,1,1,1,4,4,-1,[ OK ]
116.6,10-Mar-26 10:13:16,1.088E+06,96.63,0.1337,124.1,0.05416,0.525,1.523,0,0,0,100,16.28,0.2135,404,200,1,0,-1,1,0,1,2.316,1,1,1,4,4,-1,[ OK ]
117.1,10-Mar-26 10:13:17,1.088E+06,96.63,0.1332,123.7,0.05217,0.5243,1.531,0,0,0,100,16.28,0.2138,404.1,200,1,0,-1,1,0,1,2.422,1,1,1,4,4,-1,[ OK ]
117.6,10-Mar-26 10:13:17,1.088E+06,96.63,0.1329,123,0.05564,0.5249,1.525,0,0,0,100,16.28,0.2133,404,200,1,0,-1,1,0,1,2.527,1,1,1,4,4,-1,[ OK ]
118.1,10-Mar-26 10:13:18,1.088E+06,96.63,0.1326,122.8,0.05435,0.5246,1.529,0,0,0,100,16.28,0.2142,404,200,1,0,-1,1,0,1,2.612,1,1,1,4,4,-1,[ OK ]
118.5,10-Mar-26 10:13:18,1.088E+06,96.63,0.1322,122.9,0.05426,0.5245,1.531,0,0,0,100,16.28,0.2132,404.1,200,1,0,-1,1,0,1,2.697,1,1,1,4,4,-1,[ OK ]
119.0,10-Mar-26 10:13:19,1.088E+06,96.63,0.132,122.2,0.05465,0.5249,1.527,0,0,0,100,16.28,0.2146,404,200,1,0,-1,1,0,1,2.803,1,1,1,4,4,-1,[ OK ]
119.5,10-Mar-26 10:13:19,1.088E+06,96.63,0.1322,120.7,0.3405,0.5251,1.524,0,0,0,100,16.28,0.2141,404,200,1,0,-1,1,0,1,2.012,1,1,1,4,4,-1,[ OK ]
120.0,10-Mar-26 10:13:19,1.088E+06,96.63,0.1319,121.7,0.05505,0.5245,1.531,0,0,0,100,16.28,0.215,404.3,200,1,0,-1,1,0,1,2.097,1,1,1,4,4,-1,[ OK ]
120.5,10-Mar-26 10:13:20,1.088E+06,96.63,0.1318,121.6,0.05386,0.5241,1.536,0,0,0,100,16.28,0.2141,404.3,200,1,0,-1,1,0,1,2.203,1,1,1,4,4,-1,[ OK ]
120.9,10-Mar-26 10:13:20,1.088E+06,96.63,0.1317,121.2,0.05366,0.5249,1.526,0,0,0,100,16.28,0.2142,404.3,200,1,0,-1,1,0,1,2.288,1,1,1,4,4,-1,[ OK ]
121.4,10-Mar-26 10:13:21,1.088E+06,96.63,0.1315,121.2,0.05267,0.5242,1.535,0,0,0,100,16.28,0.2139,404.2,200,1,0,-1,1,0,1,2.374,1,1,1,4,4,-1,[ OK ]
121.9,10-Mar-26 10:13:21,1.088E+06,96.63,0.1314,121.1,0.05465,0.5243,1.533,0,0,0,100,16.28,0.2135,404.2,200,1,0,-1,1,0,1,2.48,1,1,1,4,4,-1,[ OK ]
122.4,10-Mar-26 10:13:22,1.088E+06,96.63,0.1312,121,0.05098,0.5246,1.529,0,0,0,100,16.28,0.2148,404,200,1,0,-1,1,0,1,2.585,1,1,1,4,4,-1,[ OK ]
122.9,10-Mar-26 10:13:22,1.088E+06,96.63,0.131,121.1,0.05416,0.5244,1.53,0,0,0,100,16.28,0.2123,404,200,1,0,-1,1,0,1,2.69,1,1,1,4,4,-1,[ OK ]
123.5,10-Mar-26 10:13:23,1.088E+06,96.63,0.1318,118.1,0.3423,0.5249,1.525,0,0,0,100,16.28,0.2451,404,200,1,0,0.2844,1,1,1,1,1,1,1,4,4,-1,[ OK ]
124.1,10-Mar-26 10:13:24,1.088E+06,96.63,0.1322,118.4,0.05416,0.5244,1.53,0,0,0,100,16.28,0.2134,404,200,1,0,-1,1,0,1,2.074,1,1,1,4,4,-1,[ OK ]
