Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
431.1,18-Jul-25 13:37:31,2864,21.52,0.08053,79.85,0.04503,0.5968,1.99,0,0,0,100,18.48,0.3514,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
431.6,18-Jul-25 13:37:32,2864,21.52,0.08058,79.76,0.04572,0.5974,1.989,0,0,0,100,18.48,0.3506,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
432.0,18-Jul-25 13:37:32,2865,21.52,0.08061,79.74,0.04959,0.5963,2,0,0,0,100,18.48,0.3522,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
432.5,18-Jul-25 13:37:32,2865,21.52,0.08069,79.57,0.04562,0.5976,1.996,0,0,0,100,18.48,0.3515,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
433.1,18-Jul-25 13:37:33,2866,21.52,0.08078,79.53,0.04592,0.5983,1.995,0,0,0,100,18.48,0.3495,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
433.6,18-Jul-25 13:37:34,2866,21.52,0.0807,79.84,0.04453,0.5984,1.998,0,0,0,100,18.48,0.3518,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
434.0,18-Jul-25 13:37:34,2867,21.52,0.08074,79.69,0.04255,0.6001,1.992,0,0,0,100,18.48,0.352,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
434.5,18-Jul-25 13:37:34,2867,21.52,0.08081,79.44,0.0487,0.6016,1.987,0,0,0,100,18.48,0.3493,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
435.1,18-Jul-25 13:37:35,2868,21.52,0.08072,79.69,0.04592,0.602,1.988,0,0,0,100,18.48,0.3488,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
435.5,18-Jul-25 13:37:35,2868,21.52,0.08066,79.87,0.04463,0.5997,2.003,0,0,0,100,18.48,0.3513,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
436.0,18-Jul-25 13:37:36,2869,21.52,0.08065,79.92,0.04533,0.6023,1.991,0,0,0,100,18.48,0.3501,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
436.4,18-Jul-25 13:37:36,2869,21.52,0.0806,79.93,0.04265,0.6014,2,0,0,0,100,18.48,0.3511,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
437.0,18-Jul-25 13:37:37,2870,21.52,0.08047,80.36,0.04265,0.6029,1.995,0,0,0,100,18.48,0.3511,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
437.4,18-Jul-25 13:37:37,2870,21.52,0.08067,79.82,0.04473,0.6041,1.992,0,0,0,100,18.48,0.3512,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
437.9,18-Jul-25 13:37:38,2871,21.52,0.08081,79.45,0.04324,0.6035,1.999,0,0,0,100,18.48,0.3518,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
438.5,18-Jul-25 13:37:38,2871,21.52,0.0809,79.18,0.04523,0.6049,1.995,0,0,0,100,18.48,0.3492,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
439.0,18-Jul-25 13:37:39,2872,21.52,0.08063,80.06,0.04592,0.6056,1.994,0,0,0,100,18.48,0.3494,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
439.4,18-Jul-25 13:37:39,2872,21.53,0.08058,80.33,0.04265,0.606,1.995,0,0,0,100,18.48,0.3517,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
439.9,18-Jul-25 13:37:40,2873,21.53,0.08067,79.9,0.04523,0.6061,1.997,0,0,0,100,18.48,0.3501,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
440.5,18-Jul-25 13:37:40,2873,21.53,0.08074,79.77,0.04582,0.6073,1.994,0,0,0,100,18.48,0.3538,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
441.0,18-Jul-25 13:37:41,2874,21.53,0.08064,80.2,0.04652,0.6077,1.993,0,0,0,100,18.48,0.3558,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
441.4,18-Jul-25 13:37:41,2874,21.53,0.08067,80.12,0.04662,0.6075,1.997,0,0,0,100,18.48,0.3527,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
441.9,18-Jul-25 13:37:42,2874,21.53,0.08076,79.9,0.04672,0.6083,1.995,0,0,0,100,18.48,0.3539,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
442.4,18-Jul-25 13:37:42,2875,21.53,0.08086,79.66,0.04622,0.6087,1.996,0,0,0,100,18.48,0.3542,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
442.9,18-Jul-25 13:37:43,2876,21.53,0.08079,79.92,0.04453,0.6084,2.001,0,0,0,100,18.48,0.3554,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
443.5,18-Jul-25 13:37:43,2876,21.53,0.08083,79.79,0.04602,0.6094,1.999,0,0,0,100,18.48,0.3549,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
444.0,18-Jul-25 13:37:44,2877,21.53,0.08082,79.65,0.04761,0.6111,1.993,0,0,0,100,18.48,0.3544,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
444.4,18-Jul-25 13:37:44,2877,21.53,0.08072,79.68,0.04652,0.6112,1.995,0,0,0,100,18.48,0.3545,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
444.9,18-Jul-25 13:37:45,2877,21.53,0.08091,79.18,0.04543,0.6115,1.994,0,0,0,100,18.48,0.3546,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
445.4,18-Jul-25 13:37:45,2878,21.53,0.08084,79.45,0.04414,0.6121,1.993,0,0,0,100,18.48,0.3536,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
445.9,18-Jul-25 13:37:46,2879,21.53,0.08065,80.08,0.0493,0.6128,1.992,0,0,0,100,18.48,0.3537,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
446.5,18-Jul-25 13:37:46,2879,21.53,0.08057,80.39,0.0483,0.6122,1.997,0,0,0,100,18.48,0.3542,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
447.0,18-Jul-25 13:37:47,2880,21.53,0.08078,79.76,0.04513,0.6143,1.987,0,0,0,100,18.48,0.3527,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
447.4,18-Jul-25 13:37:47,2880,21.53,0.08061,80.46,0.04592,0.6147,1.987,0,0,0,100,18.48,0.3521,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
447.9,18-Jul-25 13:37:48,2880,21.53,0.08084,79.8,0.04612,0.6122,2.004,0,0,0,100,18.48,0.3535,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
448.4,18-Jul-25 13:37:48,2881,21.53,0.08092,79.61,0.04612,0.6151,1.991,0,0,0,100,18.48,0.3512,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
448.9,18-Jul-25 13:37:49,2882,21.53,0.08063,80.49,0.04801,0.6151,1.992,0,0,0,100,18.48,0.3506,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
449.4,18-Jul-25 13:37:49,2882,21.53,0.08079,80.06,0.04801,0.6152,1.994,0,0,0,100,18.48,0.3514,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
449.9,18-Jul-25 13:37:50,2882,21.53,0.08075,80.17,0.04562,0.6168,1.986,0,0,0,100,18.48,0.3518,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
450.4,18-Jul-25 13:37:50,2883,21.53,0.08086,79.95,0.04642,0.6171,1.987,0,0,0,100,18.48,0.3518,403.9,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
450.9,18-Jul-25 13:37:51,2884,21.53,0.08076,80.3,0.04612,0.6161,1.994,0,0,0,100,18.48,0.3499,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
451.3,18-Jul-25 13:37:51,2884,21.53,0.08082,79.9,0.04979,0.6153,2.002,0,0,0,100,18.48,0.352,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
451.8,18-Jul-25 13:37:52,2884,21.53,0.08064,80.47,0.04553,0.616,2,0,0,0,100,18.48,0.3514,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
452.4,18-Jul-25 13:37:52,2885,21.53,0.08061,80.54,0.04453,0.6172,1.996,0,0,0,100,18.48,0.3517,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
452.9,18-Jul-25 13:37:53,2885,21.53,0.08096,79.44,0.04562,0.6163,2.004,0,0,0,100,18.48,0.3499,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
453.4,18-Jul-25 13:37:53,2886,21.53,0.08075,80.03,0.04344,0.6184,1.994,0,0,0,100,18.48,0.3528,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
454.6,18-Jul-25 13:37:55,2887,21.53,0.08128,78.42,0.4243,0.6185,1.996,0,0,0,100,18.48,0.4066,404.2,0.04168,0,0,0,0,0,0,0,4,4,-1,[ OK ]
456.5,18-Jul-25 13:37:56,2889,21.53,0.09681,66.32,0.5053,0.5183,1.508,0,0,0,100,18.48,0.4213,403.9,0.1663,0,0,0,0,0,0,0,4,4,-1,[ OK ]
457.4,18-Jul-25 13:37:57,2890,21.53,0.1001,68.68,0.5147,0.514,1.495,0,0,0,100,18.48,0.4217,403.9,0.1808,0,0,0,0,0,0,0,4,4,-1,[ OK ]
457.9,18-Jul-25 13:37:58,2891,21.53,0.1016,69.87,0.5186,0.5134,1.484,0,0,0,100,18.48,0.4233,404.3,0.1838,0,0,0,0,0,0,0,4,4,-1,[ OK ]
458.3,18-Jul-25 13:37:58,2891,21.53,0.1028,70.03,0.5226,0.5132,1.476,0,0,0,100,18.48,0.4236,403.9,0.1894,0,0,0,0,0,0,0,4,4,-1,[ OK ]
458.8,18-Jul-25 13:37:59,2891,21.53,0.1033,72.1,0.5211,0.5114,1.479,0,0,0,100,18.48,0.4225,404.2,0.1892,0,0,0,0,0,0,0,4,4,-1,[ OK ]
459.2,18-Jul-25 13:37:59,2892,21.53,0.104,72.55,0.5187,0.5116,1.471,0,0,0,100,18.48,0.4202,404,0.1898,0,0,0,0,0,0,0,4,4,-1,[ OK ]
459.6,18-Jul-25 13:38:00,2892,21.53,0.104,75.01,0.4964,0.5119,1.464,0,0,0,100,18.48,0.4175,404,0.1589,0,0,0,0,0,0,0,4,4,-1,[ OK ]
460.0,18-Jul-25 13:38:00,2893,21.53,0.1042,76.25,0.4948,0.5101,1.47,0,0,0,100,18.48,0.4148,403.9,0.1618,0,0,0,0,0,0,0,4,4,-1,[ OK ]
460.5,18-Jul-25 13:38:00,2893,21.53,0.1043,77.6,0.4934,0.5096,1.468,0,0,0,100,18.48,0.4134,404.2,0.1622,0,0,0,0,0,0,0,4,4,-1,[ OK ]
461.0,18-Jul-25 13:38:01,2894,21.53,0.1042,78.55,0.4934,0.5099,1.463,0,0,0,100,18.48,0.4142,403.9,0.1605,0,0,0,0,0,0,0,4,4,-1,[ OK ]
461.4,18-Jul-25 13:38:01,2894,21.53,0.104,79.77,0.4871,0.5082,1.471,0,0,0,100,18.48,0.4121,404.2,0.1538,0,0,0,0,0,0,0,4,4,-1,[ OK ]
461.8,18-Jul-25 13:38:02,2894,21.53,0.104,79.77,0.4837,0.509,1.464,0,0,0,100,18.48,0.4107,403.9,0.1508,0,0,0,0,0,0,0,4,4,-1,[ OK ]
462.2,18-Jul-25 13:38:02,2895,21.53,0.1039,80.33,0.4812,0.5089,1.463,0,0,0,100,18.48,0.4093,403.9,0.1495,0,0,0,0,0,0,0,4,4,-1,[ OK ]
462.6,18-Jul-25 13:38:03,2895,21.53,0.1038,80.36,0.4778,0.5094,1.457,0,0,0,100,18.48,0.4086,404.1,0.1448,0,0,0,0,0,0,0,4,4,-1,[ OK ]
463.1,18-Jul-25 13:38:03,2896,21.53,0.1038,80.33,0.4728,0.508,1.463,0,0,0,100,18.48,0.4057,404,0.1418,0,0,0,0,0,0,0,4,4,-1,[ OK ]
463.5,18-Jul-25 13:38:03,2896,21.53,0.1036,80.68,0.4766,0.5081,1.461,0,0,0,100,18.48,0.4053,403.9,0.1496,0,0,0,0,0,0,0,4,4,-1,[ OK ]
463.9,18-Jul-25 13:38:04,2897,21.53,0.1031,81.62,0.4712,0.5086,1.457,0,0,0,100,18.48,0.4049,404.2,0.1407,0,0,0,0,0,0,0,4,4,-1,[ OK ]
464.3,18-Jul-25 13:38:04,2897,21.53,0.1032,80.6,0.4679,0.5079,1.46,0,0,0,100,18.48,0.4037,404,0.1372,0,0,0,0,0,0,0,4,4,-1,[ OK ]
464.6,18-Jul-25 13:38:05,2897,21.53,0.1028,81.62,0.4668,0.5065,1.467,0,0,0,100,18.48,0.4047,404.2,0.133,0,0,0,0,0,0,0,4,4,-1,[ OK ]
464.9,18-Jul-25 13:38:05,2898,21.53,0.1026,81.62,0.4644,0.5083,1.456,0,0,0,100,18.48,0.4009,403.9,0.1369,0,0,0,0,0,0,0,4,4,-1,[ OK ]
465.2,18-Jul-25 13:38:05,2898,21.53,0.1024,81.62,0.4606,0.5061,1.469,0,0,0,100,18.48,0.3996,403.9,0.1324,0,0,0,0,0,0,0,4,4,-1,[ OK ]
465.5,18-Jul-25 13:38:05,2898,21.53,0.1023,81.62,0.4616,0.5083,1.456,0,0,0,100,18.48,0.3999,404,0.1335,0,0,0,0,0,0,0,4,4,-1,[ OK ]
465.8,18-Jul-25 13:38:06,2899,21.53,0.1022,81.62,0.4581,0.5062,1.468,0,0,0,100,18.48,0.3991,403.9,0.1288,0,0,0,0,0,0,0,4,4,-1,[ OK ]
466.1,18-Jul-25 13:38:06,2899,21.53,0.102,81.62,0.4578,0.5078,1.458,0,0,0,100,18.48,0.3991,404.2,0.1281,0,0,0,0,0,0,0,4,4,-1,[ OK ]
466.4,18-Jul-25 13:38:06,2899,21.53,0.1019,81.62,0.4552,0.507,1.463,0,0,0,100,18.48,0.3998,403.8,0.1218,0,0,0,0,0,0,0,4,4,-1,[ OK ]
466.7,18-Jul-25 13:38:07,2899,21.53,0.1017,81.62,0.4502,0.5061,1.468,0,0,0,100,18.48,0.3976,404,0.1168,0,0,0,0,0,0,0,4,4,-1,[ OK ]
467.2,18-Jul-25 13:38:07,2900,21.53,0.1015,81.62,0.4503,0.508,1.456,0,0,0,100,18.48,0.3989,404,0.1141,0,0,0,0,0,0,0,4,4,-1,[ OK ]
467.5,18-Jul-25 13:38:07,2900,21.53,0.1015,81.62,0.4492,0.5063,1.466,0,0,0,100,18.48,0.3995,404,0.1107,0,0,0,0,0,0,0,4,4,-1,[ OK ]
467.8,18-Jul-25 13:38:08,2900,21.53,0.1013,81.62,0.444,0.506,1.467,0,0,0,100,18.48,0.3981,403.9,0.1034,0,0,0,0,0,0,0,4,4,-1,[ OK ]
468.1,18-Jul-25 13:38:08,2901,21.53,0.1012,81.62,0.4426,0.5073,1.46,0,0,0,100,18.48,0.3979,403.9,0.1011,0,0,0,0,0,0,0,4,4,-1,[ OK ]
468.4,18-Jul-25 13:38:08,2901,21.53,0.1011,81.62,0.4426,0.5062,1.466,0,0,0,100,18.48,0.3957,404.2,0.106,0,0,0,0,0,0,0,4,4,-1,[ OK ]
469.0,18-Jul-25 13:38:09,2901,21.53,0.1009,81.62,0.4278,0.5068,1.462,0,0,0,100,18.48,0.3939,403.9,0.07934,0,0,0,0,0,0,0,4,4,-1,[ OK ]
469.3,18-Jul-25 13:38:09,2902,21.53,0.1031,81.65,0.4426,0.5075,1.458,0,0,0,100,18.48,0.3922,403.9,0.114,0,0,0,0,0,0,0,4,4,-1,[ OK ]
469.6,18-Jul-25 13:38:10,2902,21.53,0.1033,81.97,0.4347,0.5074,1.459,0,0,0,100,18.48,0.3912,403.9,0.1001,0,0,0,0,0,0,0,4,4,-1,[ OK ]
470.0,18-Jul-25 13:38:10,2903,21.53,0.1049,83.04,0.4356,0.5076,1.457,0,0,0,100,18.48,0.3916,403.9,0.1009,0,0,0,0,0,0,0,4,4,-1,[ OK ]
470.4,18-Jul-25 13:38:10,2903,21.53,0.1057,83.81,0.4354,0.5056,1.467,0,0,0,100,18.48,0.3893,404,0.1058,0,0,0,0,0,0,0,4,4,-1,[ OK ]
470.9,18-Jul-25 13:38:11,2904,21.53,0.1061,84.79,0.4301,0.5058,1.465,0,0,0,100,18.48,0.387,404.2,0.1001,0,0,0,0,0,0,0,4,4,-1,[ OK ]
471.2,18-Jul-25 13:38:11,2904,21.53,0.1085,85.8,0.4354,0.5063,1.463,0,0,0,100,18.48,0.3889,404.2,0.1068,0,0,0,0,0,0,0,4,4,-1,[ OK ]
471.5,18-Jul-25 13:38:11,2904,21.53,0.1091,86.56,0.4299,0.508,1.453,0,0,0,100,18.48,0.3886,404.2,0.09617,0,0,0,0,0,0,0,4,4,-1,[ OK ]
471.9,18-Jul-25 13:38:12,2905,21.53,0.1096,87.5,0.4321,0.5069,1.459,0,0,0,100,18.48,0.3883,404.2,0.1014,0,0,0,0,0,0,0,4,4,-1,[ OK ]
472.3,18-Jul-25 13:38:12,2905,21.53,0.1123,89.78,0.4294,0.5064,1.461,0,0,0,100,18.48,0.3887,404.3,0.09493,0,0,0,0,0,0,0,4,4,-1,[ OK ]
472.6,18-Jul-25 13:38:13,2905,21.53,0.1132,89.86,0.4341,0.5065,1.46,0,0,0,100,18.48,0.3877,403.8,0.107,0,0,0,0,0,0,0,4,4,-1,[ OK ]
473.0,18-Jul-25 13:38:13,2906,21.53,0.1138,90.82,0.4426,0.5061,1.462,0,0,0,100,18.48,0.3864,404.2,0.127,0,0,0,0,0,0,0,4,4,-1,[ OK ]
473.3,18-Jul-25 13:38:13,2906,21.53,0.1165,92.27,0.4336,0.5075,1.454,0,0,0,100,18.48,0.386,404,0.1097,0,0,0,0,0,0,0,4,4,-1,[ OK ]
473.6,18-Jul-25 13:38:14,2906,21.53,0.1174,93.23,0.4339,0.5075,1.454,0,0,0,100,18.48,0.385,403.9,0.1127,0,0,0,0,0,0,0,4,4,-1,[ OK ]
474.1,18-Jul-25 13:38:14,2907,21.53,0.1197,95.78,0.4354,0.5053,1.467,0,0,0,100,18.48,0.3852,403.9,0.1154,0,0,0,0,0,0,0,4,4,-1,[ OK ]
474.3,18-Jul-25 13:38:14,2907,21.53,0.121,96.89,0.4343,0.5072,1.456,0,0,0,100,18.48,0.383,404,0.118,0,0,0,0,0,0,0,4,4,-1,[ OK ]
474.8,18-Jul-25 13:38:15,2907,21.53,0.1223,97.95,0.4334,0.5065,1.459,0,0,0,100,18.48,0.3823,404.1,0.118,0,0,0,0,0,0,0,4,4,-1,[ OK ]
475.2,18-Jul-25 13:38:15,2908,21.53,0.1253,99.14,0.4426,0.5065,1.459,0,0,0,100,18.48,0.3819,404.2,0.1372,0,0,0,0,0,0,0,4,4,-1,[ OK ]
475.6,18-Jul-25 13:38:15,2908,21.53,0.1266,101.3,0.4347,0.5054,1.466,0,0,0,100,18.48,0.3807,404.1,0.1241,0,0,0,0,0,0,0,4,4,-1,[ OK ]
476.0,18-Jul-25 13:38:16,2909,21.53,0.1296,102.2,0.4426,0.5064,1.46,0,0,0,100,18.48,0.3809,404.1,0.1395,0,0,0,0,0,0,0,4,4,-1,[ OK ]
476.5,18-Jul-25 13:38:16,2909,21.53,0.1313,104.8,0.4426,0.5061,1.461,0,0,0,100,18.48,0.3809,403.9,0.1395,0,0,0,0,0,0,0,4,4,-1,[ OK ]
477.0,18-Jul-25 13:38:17,2910,21.53,0.1327,106.6,0.4426,0.507,1.456,0,0,0,100,18.48,0.3802,403.9,0.1411,0,0,0,0,0,0,0,4,4,-1,[ OK ]
477.5,18-Jul-25 13:38:17,2910,21.53,0.137,108.6,0.4482,0.5057,1.463,0,0,0,100,18.48,0.3803,404.3,0.1515,0,0,0,0,0,0,0,4,4,-1,[ OK ]
478.0,18-Jul-25 13:38:18,2911,21.53,0.1383,110.7,0.4426,0.5055,1.463,0,0,0,100,18.48,0.3802,404,0.141,0,0,0,0,0,0,0,4,4,-1,[ OK ]
478.4,18-Jul-25 13:38:18,2911,21.53,0.1422,112.6,0.443,0.5064,1.458,0,0,0,100,18.48,0.3793,404.3,0.1438,0,0,0,0,0,0,0,4,4,-1,[ OK ]
478.9,18-Jul-25 13:38:19,2912,21.53,0.1436,114.7,0.4473,0.5061,1.459,0,0,0,100,18.48,0.3795,404.1,0.1516,0,0,0,0,0,0,0,4,4,-1,[ OK ]
479.3,18-Jul-25 13:38:19,2912,21.53,0.1477,116,0.4462,0.5056,1.463,0,0,0,100,18.48,0.3792,403.9,0.1502,0,0,0,0,0,0,0,4,4,-1,[ OK ]
479.7,18-Jul-25 13:38:20,2912,21.53,0.1492,118.4,0.4489,0.5055,1.463,0,0,0,100,18.48,0.3775,404.2,0.159,0,0,0,0,0,0,0,4,4,-1,[ OK ]
480.2,18-Jul-25 13:38:20,2913,21.53,0.1526,120.1,0.452,0.5074,1.452,0,0,0,100,18.48,0.3784,403.8,0.1629,0,0,0,0,0,0,0,4,4,-1,[ OK ]
480.6,18-Jul-25 13:38:21,2913,21.53,0.1545,123.4,0.4505,0.506,1.459,0,0,0,100,18.48,0.3784,404,0.16,0,0,0,0,0,0,0,4,4,-1,[ OK ]
481.0,18-Jul-25 13:38:21,2914,21.53,0.156,123.9,0.4488,0.5062,1.457,0,0,0,100,18.48,0.3782,404.2,0.1572,0,0,0,0,0,0,0,4,4,-1,[ OK ]
481.4,18-Jul-25 13:38:21,2914,21.53,0.16,126.2,0.4449,0.5057,1.459,0,0,0,100,18.48,0.3787,403.9,0.1489,0,0,0,0,0,0,0,4,4,-1,[ OK ]
481.8,18-Jul-25 13:38:22,2915,21.53,0.162,127.7,0.4489,0.5064,1.455,0,0,0,100,18.48,0.376,404,0.1623,0,0,0,0,0,0,0,4,4,-1,[ OK ]
482.3,18-Jul-25 13:38:22,2915,21.53,0.1658,129.2,0.4466,0.5053,1.461,0,0,0,100,18.48,0.3761,404.2,0.1578,0,0,0,0,0,0,0,4,4,-1,[ OK ]
482.7,18-Jul-25 13:38:23,2915,21.53,0.1679,132,0.4449,0.5057,1.459,0,0,0,100,18.48,0.3769,404.2,0.1529,0,0,0,0,0,0,0,4,4,-1,[ OK ]
483.5,18-Jul-25 13:38:23,2916,21.53,0.1733,133.5,0.4505,0.5043,1.467,0,0,0,100,18.48,0.3747,403.9,0.1681,0,0,0,0,0,0,0,4,4,-1,[ OK ]
484.0,18-Jul-25 13:38:24,2917,21.53,0.1785,138.8,0.4505,0.5054,1.465,0,0,0,100,18.48,0.3766,404,0.164,0,0,0,0,0,0,0,4,4,-1,[ OK ]
484.5,18-Jul-25 13:38:24,2917,21.53,0.1667,139.2,0.4426,0.5058,1.462,0,0,0,100,18.48,0.3756,404,0.1515,0,0,0,0,0,0,0,4,4,-1,[ OK ]
484.9,18-Jul-25 13:38:25,2918,21.53,0.1643,138.8,0.4433,0.507,1.454,0,0,0,100,18.48,0.3738,403.9,0.1568,0,0,0,0,0,0,0,4,4,-1,[ OK ]
485.3,18-Jul-25 13:38:25,2918,21.53,0.1628,136.5,0.4426,0.5047,1.467,0,0,0,100,18.48,0.3738,403.9,0.1554,0,0,0,0,0,0,0,4,4,-1,[ OK ]
485.7,18-Jul-25 13:38:26,2918,21.53,0.1611,135.3,0.4353,0.5051,1.464,0,0,0,100,18.48,0.373,403.9,0.1431,0,0,0,0,0,0,0,4,4,-1,[ OK ]
486.2,18-Jul-25 13:38:26,2919,21.53,0.1596,133.8,0.4332,0.5048,1.466,0,0,0,100,18.48,0.3745,403.8,0.1355,0,0,0,0,0,0,0,4,4,-1,[ OK ]
486.6,18-Jul-25 13:38:27,2919,21.53,0.1583,132.5,0.438,0.5064,1.457,0,0,0,100,18.48,0.3729,404.2,0.1484,0,0,0,0,0,0,0,4,4,-1,[ OK ]
487.0,18-Jul-25 13:38:27,2920,21.53,0.157,131.5,0.4282,0.5053,1.462,0,0,0,100,18.48,0.3718,404.1,0.1317,0,0,0,0,0,0,0,4,4,-1,[ OK ]
487.4,18-Jul-25 13:38:27,2920,21.53,0.1558,130.6,0.4245,0.5041,1.47,0,0,0,100,18.48,0.3732,403.9,0.1208,0,0,0,0,0,0,0,4,4,-1,[ OK ]
487.8,18-Jul-25 13:38:28,2921,21.53,0.1544,130.6,0.4291,0.5044,1.468,0,0,0,100,18.48,0.3719,403.9,0.1335,0,0,0,0,0,0,0,4,4,-1,[ OK ]
488.2,18-Jul-25 13:38:28,2921,21.53,0.1539,128.7,0.4274,0.5059,1.459,0,0,0,100,18.48,0.3725,404.1,0.1285,0,0,0,0,0,0,0,4,4,-1,[ OK ]
488.7,18-Jul-25 13:38:29,2921,21.53,0.1531,127.7,0.426,0.5065,1.455,0,0,0,100,18.48,0.3719,403.9,0.127,0,0,0,0,0,0,0,4,4,-1,[ OK ]
489.0,18-Jul-25 13:38:29,2922,21.53,0.1525,127.2,0.4203,0.5055,1.46,0,0,0,100,18.48,0.3709,404.2,0.1175,0,0,0,0,0,0,0,4,4,-1,[ OK ]
489.4,18-Jul-25 13:38:29,2922,21.53,0.1519,126.3,0.4195,0.5064,1.455,0,0,0,100,18.48,0.3726,403.9,0.1118,0,0,0,0,0,0,0,4,4,-1,[ OK ]
489.8,18-Jul-25 13:38:30,2922,21.53,0.1514,125.3,0.4174,0.5059,1.457,0,0,0,100,18.48,0.3738,404.1,0.1045,0,0,0,0,0,0,0,4,4,-1,[ OK ]
490.2,18-Jul-25 13:38:30,2923,21.53,0.1508,125,0.4143,0.505,1.463,0,0,0,100,18.48,0.3715,403.9,0.1035,0,0,0,0,0,0,0,4,4,-1,[ OK ]
490.6,18-Jul-25 13:38:31,2923,21.53,0.1503,124.5,0.4167,0.5041,1.468,0,0,0,100,18.48,0.3699,403.8,0.1124,0,0,0,0,0,0,0,4,4,-1,[ OK ]
491.1,18-Jul-25 13:38:31,2924,21.53,0.1497,124.4,0.4141,0.5047,1.464,0,0,0,100,18.48,0.3705,403.9,0.1054,0,0,0,0,0,0,0,4,4,-1,[ OK ]
491.4,18-Jul-25 13:38:31,2924,21.53,0.1494,124.1,0.4112,0.5066,1.453,0,0,0,100,18.48,0.3711,403.9,0.09747,0,0,0,0,0,0,0,4,4,-1,[ OK ]
491.8,18-Jul-25 13:38:32,2924,21.53,0.149,123.7,0.4109,0.5067,1.452,0,0,0,100,18.48,0.3687,403.7,0.1027,0,0,0,0,0,0,0,4,4,-1,[ OK ]
