Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
183.4,9/29/2025 6:07:03 PM,493.1,26.72,0.0789,80.16,0.04582,0.6434,1.998,0,0,0,100,18.48,0.2826,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
183.8,9/29/2025 6:07:03 PM,493.6,26.72,0.07915,79.37,0.04493,0.6434,1.999,0,0,0,100,18.48,0.2819,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
184.4,9/29/2025 6:07:04 PM,494.2,26.72,0.07893,79.96,0.04543,0.6425,2.005,0,0,0,100,18.48,0.2813,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
184.9,9/29/2025 6:07:04 PM,494.7,26.72,0.07888,80.08,0.04473,0.6429,2.003,0,0,0,100,18.48,0.2815,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
185.4,9/29/2025 6:07:05 PM,495.1,26.72,0.07874,80.54,0.04493,0.6447,1.994,0,0,0,100,18.48,0.2805,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
185.9,9/29/2025 6:07:05 PM,495.7,26.72,0.07892,79.98,0.04543,0.6433,2.003,0,0,0,100,18.48,0.281,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
186.4,9/29/2025 6:07:06 PM,496.1,26.72,0.07895,79.96,0.04136,0.6442,1.998,0,0,0,100,18.48,0.2813,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
186.8,9/29/2025 6:07:06 PM,496.6,26.73,0.07891,80.09,0.04523,0.6428,2.006,0,0,0,100,18.48,0.2803,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
187.3,9/29/2025 6:07:06 PM,497.1,26.73,0.07903,79.74,0.04572,0.6453,1.992,0,0,0,100,18.48,0.2805,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
187.8,9/29/2025 6:07:07 PM,497.5,26.73,0.07903,79.84,0.04195,0.645,1.994,0,0,0,100,18.48,0.2811,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
188.2,9/29/2025 6:07:07 PM,498,26.73,0.07896,80.09,0.04483,0.6435,2.003,0,0,0,100,18.48,0.2796,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
188.7,9/29/2025 6:07:08 PM,498.4,26.73,0.07885,80.47,0.04731,0.6457,1.991,0,0,0,100,18.48,0.2793,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
189.1,9/29/2025 6:07:08 PM,498.9,26.73,0.07901,79.93,0.04186,0.6442,1.999,0,0,0,100,18.48,0.2809,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
189.5,9/29/2025 6:07:09 PM,499.2,26.73,0.07898,80.08,0.04602,0.6438,2.002,0,0,0,100,18.48,0.2805,404.4,-1,0,0,0,-2,0,0,0,3.789,3,4,[ OK ]
189.9,9/29/2025 6:07:09 PM,499.7,26.73,0.07977,78.39,0.04731,0.6458,1.991,0,0,0,100,18.48,0.2789,404.4,-1,0,0,0,-2,0,0,0,3.789,3,4,[ OK ]
190.4,9/29/2025 6:07:10 PM,500.2,26.73,0.08034,77.41,0.04493,0.6451,1.995,0,0,0,100,18.48,0.2797,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
190.9,9/29/2025 6:07:10 PM,500.7,26.73,0.08035,78.05,0.04642,0.6447,1.998,0,0,0,100,18.48,0.2791,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
191.3,9/29/2025 6:07:11 PM,501.1,26.73,0.08,79.57,0.04265,0.6455,1.993,0,0,0,100,18.48,0.2807,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
191.8,9/29/2025 6:07:11 PM,501.5,26.73,0.08004,79.58,0.04572,0.6444,2,0,0,0,100,18.48,0.279,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
192.2,9/29/2025 6:07:11 PM,502,26.73,0.08034,78.94,0.049,0.6452,1.995,0,0,0,100,18.48,0.2792,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
192.7,9/29/2025 6:07:12 PM,502.5,26.73,0.08011,80.04,0.04572,0.6457,1.992,0,0,0,100,18.48,0.2798,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
193.1,9/29/2025 6:07:12 PM,503,26.73,0.08037,79.63,0.04543,0.6447,1.999,0,0,0,100,18.48,0.2778,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
193.5,9/29/2025 6:07:13 PM,503.3,26.73,0.08022,80.09,0.04672,0.6439,2.004,0,0,0,100,18.48,0.2782,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
194.0,9/29/2025 6:07:13 PM,503.8,26.73,0.0798,81.27,0.04424,0.6459,1.993,0,0,0,100,18.48,0.2792,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
194.4,9/29/2025 6:07:14 PM,504.2,26.73,0.08002,80.57,0.04384,0.6445,2,0,0,0,100,18.48,0.2789,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
194.9,9/29/2025 6:07:14 PM,504.6,26.73,0.08037,79.33,0.04771,0.6445,2.001,0,0,0,100,18.48,0.2772,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
195.3,9/29/2025 6:07:15 PM,505.1,26.73,0.08115,77.54,0.04711,0.6453,1.997,0,0,0,100,18.48,0.2786,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
195.8,9/29/2025 6:07:15 PM,505.6,26.73,0.08143,77.53,0.04969,0.646,1.993,0,0,0,100,18.48,0.2776,404,-1,0,0,0,-2,0,0,0,3.789,3,4,[ OK ]
196.2,9/29/2025 6:07:15 PM,506,26.73,0.08461,70.75,0.4518,0.646,1.992,0,0,0,100,18.48,0.2778,404.3,0.3853,0,0,0,-2,0,0,0,3.789,3,4,[ OK ]
197.4,9/29/2025 6:07:17 PM,506.5,26.73,0.08711,67.75,0.7415,0.5856,1.789,0,0,0,100,18.48,0.3656,404.4,0.5069,0,0,0,0,0,0,0,4,4,-1,[ OK ]
199.4,9/29/2025 6:07:19 PM,509.2,26.73,0.09252,77.53,0.04642,0.544,1.551,0,0,0,100,18.48,0.2784,404.2,-1,0,-1,0,0.5439,0,0,0,4,4,-1,[ OK ]
200.0,9/29/2025 6:07:19 PM,509.8,26.73,0.09028,83.84,0.04701,0.5389,1.534,0,0,0,100,18.48,0.2791,404.3,-1,0,-1,0,0.6055,0,0,0,4,4,-1,[ OK ]
200.3,9/29/2025 6:07:20 PM,510.1,26.73,0.08938,85.16,0.04949,0.5385,1.516,0,0,0,100,18.48,0.2797,404,-1,0,-1,0,0.6363,0,0,0,4,4,-1,[ OK ]
200.7,9/29/2025 6:07:20 PM,510.5,26.73,0.08821,86.21,0.04682,0.5362,1.507,0,0,0,100,18.48,0.2796,404.4,-1,0,-1,0,0.6784,0,0,0,4,4,-1,[ OK ]
201.1,9/29/2025 6:07:20 PM,510.9,26.73,0.08717,86.71,0.04473,0.5322,1.511,0,0,0,100,18.48,0.279,404,-1,0,-1,0,0.7208,0,0,0,4,4,-1,[ OK ]
201.6,9/29/2025 6:07:21 PM,511.4,26.73,0.08624,86.85,0.04305,0.5308,1.503,0,0,0,100,18.48,0.2787,404.4,-1,0,-1,0,0.7626,0,0,0,4,4,-1,[ OK ]
202.0,9/29/2025 6:07:21 PM,511.8,26.73,0.08552,86.25,0.04473,0.5303,1.493,0,0,0,100,18.48,0.2792,404.2,-1,0,-1,0,0.8049,0,0,0,4,4,-1,[ OK ]
202.5,9/29/2025 6:07:22 PM,512.3,26.73,0.08478,85.24,0.04295,0.5283,1.491,0,0,0,100,18.48,0.2788,404.3,-1,0,-1,0,0.8588,0,0,0,4,4,-1,[ OK ]
203.1,9/29/2025 6:07:22 PM,512.9,26.73,0.08376,85.32,0.05009,0.5276,1.483,0,0,0,100,18.48,0.2783,404.4,-1,0,-1,0,0.9127,0,0,0,4,4,-1,[ OK ]
203.5,9/29/2025 6:07:23 PM,513.3,26.73,0.08293,85.66,0.04652,0.5264,1.483,0,0,0,100,18.48,0.2797,404.1,-1,0,-1,0,0.955,0,0,0,4,4,-1,[ OK ]
204.6,9/29/2025 6:07:24 PM,513.7,26.73,0.08287,83.95,0.0489,0.5279,1.468,0,0,0,100,18.48,0.2788,404,-1,0,-1,0,0.9971,0,0,0,4,4,-1,[ OK ]
205.6,9/29/2025 6:07:25 PM,514.9,26.73,0,66.81,0.04265,0.5241,1.468,0,0,0,100,18.48,0.2761,404.2,0,0,-1,0,1,0,-1,0,3.625,4,2,[ OK ]
206.1,9/29/2025 6:07:25 PM,515.9,26.73,0,47.28,0.04295,0.5233,1.468,0,0,0,100,18.48,0.2784,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
206.5,9/29/2025 6:07:26 PM,516.4,26.73,0,38.05,0.04076,0.5239,1.463,0,0,0,100,18.48,0.2793,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
207.0,9/29/2025 6:07:26 PM,516.8,26.73,0,33.08,0.04096,0.5216,1.474,0,0,0,100,18.48,0.2774,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
207.5,9/29/2025 6:07:27 PM,517.4,26.73,0,25.52,0.04066,0.5225,1.467,0,0,0,100,18.48,0.2777,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
208.0,9/29/2025 6:07:27 PM,517.8,26.73,0,21.3,0.04017,0.5226,1.465,0,0,0,100,18.48,0.2762,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
208.4,9/29/2025 6:07:28 PM,518.2,26.73,0,16.87,0.03789,0.5228,1.463,0,0,0,100,18.48,0.2763,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
209.6,9/29/2025 6:07:29 PM,518.7,26.73,0,14.33,0.04106,0.5224,1.465,0,0,0,100,18.48,0.2768,404.3,0,0,-1,0,-2,0,-1,0,3,3,2,[ OK ]
210.9,9/29/2025 6:07:30 PM,520.1,26.73,0,8.672,0.04106,0,0.003122,0,0,0,100,18.48,0.002739,0.4188,0,0,-1,0,-2,0,-1,1,2,2,4,[ OK ]
212.4,9/29/2025 6:07:32 PM,521.4,26.73,0,5.149,0.04086,0.315,0.5019,0,0,0,100,18.48,0.00282,0.03807,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
213.7,9/29/2025 6:07:33 PM,522.8,26.73,0,3.172,0.04027,0.4232,0.9978,0,0,0,100,18.48,0.002216,0.04441,0,0,-1,0,-2,0,-1,1,3.105,3,4,[ OK ]
215.1,9/29/2025 6:07:34 PM,524.1,26.73,0,3.013,0.04384,0.4665,1.215,0,0,0,100,18.48,0.279,404.3,0,0,-1,0,-2,0,-1,0,3.316,3,4,[ OK ]
216.4,9/29/2025 6:07:36 PM,525.4,26.73,0,2.375,0.04166,0.4924,1.338,0,0,0,100,18.48,0.2801,404.1,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
217.8,9/29/2025 6:07:37 PM,526.8,26.73,0.02516,49.34,0.04424,0.504,1.406,0,0,0,100,18.48,0.2806,404.3,-1,0,-1,0,-2,0,0,0,3.737,3,4,[ OK ]
218.9,9/29/2025 6:07:38 PM,528.3,26.73,0.04297,43.81,0.04751,0.6061,1.879,0,0,0,100,18.48,0.2799,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
220.1,9/29/2025 6:07:39 PM,529.3,26.73,0.05289,48.27,0.04493,0.5595,1.65,0,0,0,100,18.48,0.2801,404,-1,0,-1,0,-2,0,0,0,3.75,4,2,[ OK ]
221.2,9/29/2025 6:07:40 PM,530.6,26.73,0,49.88,0.04195,0.5388,1.565,0,0,0,100,18.48,0.2789,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
222.0,9/29/2025 6:07:41 PM,531.8,26.73,0,35.3,0.04176,0.5304,1.52,0,0,0,100,18.48,0.2823,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
222.7,9/29/2025 6:07:42 PM,532.4,26.73,0,27.23,0.04106,0.5286,1.495,0,0,0,100,18.48,0.2815,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
223.2,9/29/2025 6:07:42 PM,533,26.73,0,21.06,0.03977,0.5264,1.486,0,0,0,100,18.48,0.2803,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
224.5,9/29/2025 6:07:44 PM,533.5,26.73,0,17.34,0.04076,0.5237,1.486,0,0,0,100,18.48,0.008178,35.52,0,0,-1,0,-2,0,-1,0.6399,3,3,2,[ OK ]
265.7,9/29/2025 6:08:25 PM,574.8,26.73,0,0.5261,0.03719,0,0.01017,0,0,0,100,18.48,0.002739,0,0,0,-1,0,-2,0,-1,1,2.75,2,4,[ OK ]
267.4,9/29/2025 6:08:27 PM,576.5,26.73,0,0.6217,0.04057,0.3231,0.5499,0,0,0,100,18.48,0.003787,0,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
269.3,9/29/2025 6:08:29 PM,578.4,26.73,0,0.9246,0.04057,0.4298,1.106,0,0,0,100,18.48,0.2816,404.2,0,0,-1,0,-2,0,-1,0,3.211,3,4,[ OK ]
271.2,9/29/2025 6:08:30 PM,580.2,26.73,0,1.148,0.04047,0.4733,1.315,0,0,0,100,18.48,0.2829,404.2,0,0,-1,0,-2,0,-1,0,3.474,3,4,[ OK ]
272.9,9/29/2025 6:08:32 PM,581.9,26.73,0.03965,34.47,0.04711,0.4885,1.401,0,0,0,100,18.48,0.2852,404.3,-1,0,-1,0,-2,0,0,0,3.632,3,4,[ OK ]
274.4,9/29/2025 6:08:34 PM,583.5,26.73,0.05589,46.15,0.04503,0.5889,1.895,0,0,0,100,18.48,0.2862,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
275.3,9/29/2025 6:08:34 PM,584.9,26.73,0.06425,57.41,0.04414,0.6007,1.942,0,0,0,100,18.48,0.288,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
276.0,9/29/2025 6:08:35 PM,585.7,26.73,0.06772,62.99,0.04186,0.6065,1.948,0,0,0,100,18.48,0.2894,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
276.4,9/29/2025 6:08:36 PM,586.2,26.73,0.06923,66,0.0489,0.6065,1.967,0,0,0,100,18.48,0.2873,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
277.0,9/29/2025 6:08:36 PM,586.8,26.73,0.07084,68.14,0.04572,0.6094,1.966,0,0,0,100,18.48,0.2865,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
277.5,9/29/2025 6:08:37 PM,587.3,26.73,0.07183,70.42,0.04404,0.6101,1.975,0,0,0,100,18.48,0.2859,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
278.0,9/29/2025 6:08:37 PM,587.7,26.73,0.07299,70.99,0.0481,0.6124,1.971,0,0,0,100,18.48,0.2858,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
278.5,9/29/2025 6:08:38 PM,588.3,26.73,0.07389,73.01,0.04939,0.6125,1.982,0,0,0,100,18.48,0.2859,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
279.0,9/29/2025 6:08:38 PM,588.8,26.73,0.07469,73.54,0.04424,0.614,1.981,0,0,0,100,18.48,0.2833,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
279.5,9/29/2025 6:08:39 PM,589.4,26.73,0.07527,75.23,0.0487,0.6153,1.982,0,0,0,100,18.48,0.2873,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
279.9,9/29/2025 6:08:39 PM,589.7,26.73,0.07561,75.74,0.04572,0.6148,1.989,0,0,0,100,18.48,0.2874,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
280.4,9/29/2025 6:08:40 PM,590.2,26.73,0.07622,75.95,0.04632,0.616,1.987,0,0,0,100,18.48,0.2867,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
281.0,9/29/2025 6:08:40 PM,590.7,26.73,0.07676,76.28,0.04553,0.6156,1.995,0,0,0,100,18.48,0.2886,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
281.4,9/29/2025 6:08:41 PM,591.2,26.73,0.07695,77.14,0.04533,0.6171,1.994,0,0,0,100,18.48,0.2879,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
282.0,9/29/2025 6:08:41 PM,591.8,26.73,0.07734,77.33,0.04503,0.6185,1.99,0,0,0,100,18.48,0.288,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
282.4,9/29/2025 6:08:42 PM,592.3,26.73,0.07761,77.54,0.04463,0.6183,1.996,0,0,0,100,18.48,0.2875,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
283.1,9/29/2025 6:08:42 PM,592.8,26.73,0.0777,78.19,0.04503,0.619,1.996,0,0,0,100,18.48,0.2897,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
283.7,9/29/2025 6:08:43 PM,593.5,26.73,0.07782,78.83,0.0481,0.6194,2,0,0,0,100,18.48,0.2873,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
284.3,9/29/2025 6:08:44 PM,594.1,26.73,0.07797,79.04,0.04533,0.6206,1.997,0,0,0,100,18.48,0.2882,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
284.8,9/29/2025 6:08:44 PM,594.6,26.73,0.07808,79.23,0.04612,0.6219,1.993,0,0,0,100,18.48,0.2865,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
285.4,9/29/2025 6:08:45 PM,595.1,26.73,0.07865,77.97,0.04295,0.6229,1.991,0,0,0,100,18.48,0.2874,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
285.8,9/29/2025 6:08:45 PM,595.6,26.73,0.07832,79.39,0.04642,0.6236,1.991,0,0,0,100,18.48,0.2877,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
286.3,9/29/2025 6:08:46 PM,596,26.73,0.07844,79.33,0.04691,0.6248,1.986,0,0,0,100,18.48,0.2878,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
286.9,9/29/2025 6:08:46 PM,596.7,26.73,0.07849,79.5,0.04652,0.6236,1.996,0,0,0,100,18.48,0.2884,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
287.3,9/29/2025 6:08:47 PM,597.2,26.73,0.07853,79.69,0.04582,0.6253,1.99,0,0,0,100,18.48,0.2876,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
287.8,9/29/2025 6:08:47 PM,597.6,26.73,0.07871,79.36,0.04553,0.6242,2,0,0,0,100,18.48,0.287,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
288.3,9/29/2025 6:08:48 PM,598,26.73,0.07866,79.71,0.04523,0.6244,2.002,0,0,0,100,18.48,0.2894,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
289.0,9/29/2025 6:08:48 PM,598.7,26.73,0.07885,79.36,0.04543,0.6258,1.997,0,0,0,100,18.48,0.2892,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
289.4,9/29/2025 6:08:49 PM,599.2,26.73,0.07877,79.71,0.04562,0.6266,1.996,0,0,0,100,18.48,0.2887,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
290.0,9/29/2025 6:08:49 PM,599.8,26.73,0.07873,79.93,0.04523,0.6261,2.003,0,0,0,100,18.48,0.2892,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
290.6,9/29/2025 6:08:50 PM,600.4,26.73,0.07868,80.22,0.04572,0.6286,1.992,0,0,0,100,18.48,0.2912,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
291.2,9/29/2025 6:08:50 PM,600.9,26.73,0.07887,79.76,0.0481,0.6283,1.996,0,0,0,100,18.48,0.2902,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
291.7,9/29/2025 6:08:51 PM,601.5,26.73,0.07871,80.2,0.04572,0.6289,1.995,0,0,0,100,18.48,0.2887,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
292.3,9/29/2025 6:08:52 PM,602.1,26.73,0.07912,78.99,0.04533,0.6294,1.996,0,0,0,100,18.48,0.2885,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
293.1,9/29/2025 6:08:52 PM,602.8,26.73,0.07887,79.85,0.04265,0.6301,1.995,0,0,0,100,18.48,0.287,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
293.6,9/29/2025 6:08:53 PM,603.4,26.73,0.0788,80.09,0.04682,0.6312,1.993,0,0,0,100,18.48,0.2881,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
294.2,9/29/2025 6:08:53 PM,604,26.73,0.07878,80.11,0.04523,0.632,1.991,0,0,0,100,18.48,0.2881,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
294.9,9/29/2025 6:08:54 PM,604.7,26.73,0.07888,79.95,0.04592,0.6307,2,0,0,0,100,18.48,0.2884,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
295.6,9/29/2025 6:08:55 PM,605.4,26.73,0.07895,79.74,0.04672,0.6325,1.993,0,0,0,100,18.48,0.2879,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
296.2,9/29/2025 6:08:55 PM,606,26.73,0.07873,80.39,0.04682,0.6317,2.002,0,0,0,100,18.48,0.2879,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
296.9,9/29/2025 6:08:56 PM,606.7,26.73,0.07905,79.58,0.04344,0.6334,1.996,0,0,0,100,18.48,0.2875,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
297.6,9/29/2025 6:08:57 PM,607.4,26.73,0.07885,80.22,0.04562,0.6339,1.996,0,0,0,100,18.48,0.2868,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
298.3,9/29/2025 6:08:58 PM,608.1,26.73,0.07885,80.16,0.04503,0.6346,1.995,0,0,0,100,18.48,0.2872,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
298.9,9/29/2025 6:08:58 PM,608.7,26.73,0.07896,79.95,0.04493,0.6345,1.998,0,0,0,100,18.48,0.2855,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
299.6,9/29/2025 6:08:59 PM,609.3,26.73,0.07903,79.84,0.04424,0.6342,2.003,0,0,0,100,18.48,0.2866,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
300.3,9/29/2025 6:09:00 PM,610.1,26.73,0.07919,79.44,0.04572,0.6352,2,0,0,0,100,18.48,0.2881,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
301.1,9/29/2025 6:09:00 PM,610.8,26.75,0.079,79.95,0.04543,0.6369,1.993,0,0,0,100,18.48,0.2862,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
301.7,9/29/2025 6:09:01 PM,611.5,26.75,0.07896,79.96,0.04473,0.6379,1.99,0,0,0,100,18.48,0.2868,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
302.4,9/29/2025 6:09:02 PM,612.2,26.75,0.07899,79.92,0.04602,0.6377,1.993,0,0,0,100,18.48,0.2878,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
303.1,9/29/2025 6:09:02 PM,612.9,26.75,0.07895,80.08,0.04424,0.6393,1.987,0,0,0,100,18.48,0.2852,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
303.8,9/29/2025 6:09:03 PM,613.6,26.75,0.07886,80.41,0.04513,0.6384,1.994,0,0,0,100,18.48,0.2852,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
304.5,9/29/2025 6:09:04 PM,614.3,26.75,0.07913,79.58,0.0492,0.6394,1.991,0,0,0,100,18.48,0.2854,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
305.3,9/29/2025 6:09:04 PM,615,26.75,0.07903,79.93,0.04513,0.6387,1.997,0,0,0,100,18.48,0.285,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
305.9,9/29/2025 6:09:05 PM,615.7,26.75,0.07896,80.24,0.04622,0.6395,1.995,0,0,0,100,18.48,0.2861,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
306.5,9/29/2025 6:09:06 PM,616.3,26.75,0.07903,80,0.04562,0.6384,2.003,0,0,0,100,18.48,0.2865,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
307.2,9/29/2025 6:09:06 PM,617,26.75,0.0791,79.77,0.04791,0.6399,1.997,0,0,0,100,18.48,0.2864,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
307.8,9/29/2025 6:09:07 PM,617.6,26.75,0.07911,79.68,0.04691,0.6406,1.995,0,0,0,100,18.48,0.285,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
308.5,9/29/2025 6:09:08 PM,618.3,26.75,0.07898,79.96,0.04612,0.6408,1.995,0,0,0,100,18.48,0.2859,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
309.2,9/29/2025 6:09:08 PM,619,26.75,0.07897,80,0.04572,0.64,2.002,0,0,0,100,18.48,0.2871,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
309.8,9/29/2025 6:09:09 PM,619.6,26.75,0.07881,80.44,0.04553,0.6417,1.994,0,0,0,100,18.48,0.2868,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
310.5,9/29/2025 6:09:10 PM,620.3,26.75,0.07894,80.03,0.04285,0.6417,1.996,0,0,0,100,18.48,0.2902,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
311.2,9/29/2025 6:09:10 PM,621,26.75,0.07904,79.76,0.04255,0.6403,2.006,0,0,0,100,18.48,0.2878,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
311.9,9/29/2025 6:09:11 PM,621.7,26.75,0.07904,79.8,0.04533,0.6422,1.997,0,0,0,100,18.48,0.2859,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
