Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
56.3,9/29/2025 5:45:05 PM,360.3,26.63,0.08051,79.84,0.04384,0.64,2.011,0,0,0,100,18.48,0.2741,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
56.9,9/29/2025 5:45:05 PM,360.8,26.63,0.08071,79.39,0.04374,0.642,2,0,0,0,100,18.48,0.2739,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
57.4,9/29/2025 5:45:06 PM,361.4,26.63,0.0808,79.09,0.04622,0.6418,2.003,0,0,0,100,18.48,0.2752,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
58.0,9/29/2025 5:45:06 PM,362,26.63,0.08063,79.9,0.04612,0.6421,2.003,0,0,0,100,18.48,0.2753,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
58.6,9/29/2025 5:45:07 PM,362.6,26.63,0.08136,78.05,0.04731,0.6424,2.003,0,0,0,100,18.48,0.2753,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
59.2,9/29/2025 5:45:08 PM,363.2,26.63,0.08119,79.12,0.04513,0.6435,1.998,0,0,0,100,18.48,0.2739,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
60.4,9/29/2025 5:45:09 PM,363.6,26.63,0.08106,79.57,0.5005,0.643,2.002,0,0,0,100,18.48,0.3851,404.2,0.2305,0,-1,0,0.5,0,0,0,4,4,-1,[ OK ]
62.2,9/29/2025 5:45:11 PM,366.1,26.63,0.08095,79.96,0.04344,0.5386,1.533,0,0,0,100,18.48,0.2722,404.4,-1,0,-1,0,0.746,0,0,0,4,4,-1,[ OK ]
62.7,9/29/2025 5:45:11 PM,366.7,26.63,0.08063,80.49,0.04612,0.5374,1.504,0,0,0,100,18.48,0.2722,404.2,-1,0,-1,0,0.8073,0,0,0,4,4,-1,[ OK ]
63.1,9/29/2025 5:45:12 PM,367.1,26.63,0.0806,80.33,0.0482,0.5354,1.497,0,0,0,100,18.48,0.2729,404.4,-1,0,-1,0,0.8494,0,0,0,4,4,-1,[ OK ]
63.4,9/29/2025 5:45:12 PM,367.5,26.63,0.08059,80.31,0.04275,0.5322,1.502,0,0,0,100,18.48,0.2718,404.3,-1,0,-1,0,0.8803,0,0,0,4,4,-1,[ OK ]
63.7,9/29/2025 5:45:12 PM,367.8,26.63,0.0801,81.62,0.04592,0.5315,1.495,0,0,0,100,18.48,0.2716,404.4,-1,0,-1,0,0.911,0,0,0,4,4,-1,[ OK ]
64.2,9/29/2025 5:45:13 PM,368.2,26.63,0.08052,80.22,0.04503,0.5323,1.478,0,0,0,100,18.48,0.2707,404.4,-1,0,-1,0,0.9531,0,0,0,4,4,-1,[ OK ]
64.5,9/29/2025 5:45:13 PM,368.5,26.63,0.08052,80.14,0.04602,0.5303,1.481,0,0,0,100,18.48,0.2717,404.3,-1,0,-1,0,0.984,0,0,0,4,4,-1,[ OK ]
65.5,9/29/2025 5:45:14 PM,368.8,26.63,0,81.62,0.04404,0.5284,1.484,0,0,0,100,18.48,0.2706,404.4,0,0,-1,0,1,0,-1,0,3.625,4,2,[ OK ]
66.4,9/29/2025 5:45:15 PM,370,26.63,0,59.75,0.04176,0.5273,1.472,0,0,0,100,18.48,0.2704,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
67.0,9/29/2025 5:45:15 PM,371,26.63,0,40.81,0.04186,0.527,1.46,0,0,0,100,18.48,0.2698,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
67.4,9/29/2025 5:45:16 PM,371.4,26.63,0,33.19,0.04017,0.5266,1.458,0,0,0,100,18.48,0.2709,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
68.0,9/29/2025 5:45:16 PM,372,26.63,0,26.42,0.04116,0.5245,1.467,0,0,0,100,18.48,0.2736,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
68.4,9/29/2025 5:45:17 PM,372.4,26.63,0,20.92,0.04037,0.525,1.463,0,0,0,100,18.48,0.2727,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
69.7,9/29/2025 5:45:18 PM,373,26.63,0,17.14,0.04305,0.5246,1.462,0,0,0,100,18.48,0.01515,58.63,0,0,-1,0,-2,0,-1,0.5999,3,3,2,[ OK ]
71.1,9/29/2025 5:45:20 PM,374.5,26.63,0,8.577,0.03987,0,0.01017,0,0,0,100,18.48,0.001209,0,0,0,-1,0,-2,0,-1,1,2,2,4,[ OK ]
72.6,9/29/2025 5:45:21 PM,375.9,26.63,0,4.703,0.04086,0.3668,0.7435,0,0,0,100,18.48,0.002578,0,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
74.2,9/29/2025 5:45:23 PM,377.5,26.63,0,3.188,0.04146,0.4523,1.148,0,0,0,100,18.48,0.003867,0,0,0,-1,0,-2,0,-1,1,3.105,3,4,[ OK ]
75.9,9/29/2025 5:45:24 PM,379.1,26.63,0,2.854,0.04414,0.4893,1.321,0,0,0,100,18.48,0.2731,404.2,0,0,-1,0,-2,0,-1,0,3.316,3,4,[ OK ]
77.6,9/29/2025 5:45:26 PM,380.8,26.63,0,2.041,0.04037,0.5074,1.392,0,0,0,100,18.48,0.2741,404.4,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
79.2,9/29/2025 5:45:28 PM,382.4,26.63,0.02859,48.97,0.04215,0.5139,1.431,0,0,0,100,18.48,0.2754,404.4,-1,0,-1,0,-2,0,0,0,3.737,3,4,[ OK ]
80.4,9/29/2025 5:45:29 PM,384,26.63,0.04949,43.28,0.04434,0.6137,1.888,0,0,0,100,18.48,0.2768,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
81.0,9/29/2025 5:45:29 PM,385,26.63,0.05803,49.72,0.04572,0.6213,1.929,0,0,0,100,18.48,0.2761,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
81.5,9/29/2025 5:45:30 PM,385.5,26.63,0.06127,53.55,0.04493,0.6248,1.939,0,0,0,100,18.48,0.2758,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
82.0,9/29/2025 5:45:30 PM,386,26.63,0.06401,57.15,0.04513,0.6268,1.952,0,0,0,100,18.48,0.2764,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
82.4,9/29/2025 5:45:31 PM,386.4,26.63,0.06655,58.52,0.04096,0.6285,1.959,0,0,0,100,18.48,0.2752,404.5,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
82.9,9/29/2025 5:45:31 PM,386.9,26.63,0.06796,62.28,0.04513,0.6286,1.974,0,0,0,100,18.48,0.2759,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
83.3,9/29/2025 5:45:32 PM,387.3,26.63,0.06955,65.3,0.04602,0.6313,1.974,0,0,0,100,18.48,0.2736,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
83.8,9/29/2025 5:45:32 PM,387.8,26.63,0.07106,66.67,0.04592,0.6326,1.976,0,0,0,100,18.48,0.2741,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
84.3,9/29/2025 5:45:33 PM,388.3,26.63,0.07239,68.66,0.04513,0.634,1.979,0,0,0,100,18.48,0.2739,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
84.8,9/29/2025 5:45:33 PM,388.7,26.63,0.07339,70.05,0.04582,0.6358,1.976,0,0,0,100,18.48,0.2752,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
85.3,9/29/2025 5:45:34 PM,389.3,26.63,0.07449,71.98,0.0489,0.6357,1.985,0,0,0,100,18.48,0.2745,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
85.8,9/29/2025 5:45:34 PM,389.7,26.63,0.075,73.46,0.04483,0.6357,1.992,0,0,0,100,18.48,0.2734,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
86.2,9/29/2025 5:45:35 PM,390.2,26.63,0.0759,73.84,0.04622,0.6369,1.99,0,0,0,100,18.48,0.2756,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
86.7,9/29/2025 5:45:35 PM,390.7,26.63,0.07639,74.74,0.049,0.6375,1.991,0,0,0,100,18.48,0.2761,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
87.2,9/29/2025 5:45:36 PM,391.2,26.63,0.07693,75.36,0.04533,0.6383,1.991,0,0,0,100,18.48,0.277,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
87.6,9/29/2025 5:45:36 PM,391.6,26.63,0.07731,76.04,0.04453,0.6385,1.993,0,0,0,100,18.48,0.2769,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
88.1,9/29/2025 5:45:36 PM,392.1,26.63,0.07765,76.68,0.04553,0.6395,1.989,0,0,0,100,18.48,0.2776,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
88.5,9/29/2025 5:45:37 PM,392.5,26.63,0.07794,77.16,0.04592,0.639,1.995,0,0,0,100,18.48,0.2755,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
89.0,9/29/2025 5:45:37 PM,393,26.63,0.0782,77.53,0.04523,0.6394,1.995,0,0,0,100,18.48,0.2741,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
89.6,9/29/2025 5:45:38 PM,393.6,26.63,0.07868,77.4,0.04791,0.6393,1.999,0,0,0,100,18.48,0.2752,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
90.0,9/29/2025 5:45:38 PM,394.1,26.63,0.07881,78,0.04731,0.6415,1.989,0,0,0,100,18.48,0.275,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
90.5,9/29/2025 5:45:39 PM,394.5,26.63,0.07906,77.86,0.04324,0.6405,1.996,0,0,0,100,18.48,0.2748,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
91.0,9/29/2025 5:45:39 PM,394.9,26.63,0.07929,77.81,0.0487,0.6417,1.991,0,0,0,100,18.48,0.2767,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
91.4,9/29/2025 5:45:40 PM,395.4,26.63,0.07926,78.56,0.04503,0.6417,1.991,0,0,0,100,18.48,0.2749,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
91.9,9/29/2025 5:45:40 PM,395.8,26.63,0.0793,78.94,0.04612,0.6405,2,0,0,0,100,18.48,0.2759,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
92.3,9/29/2025 5:45:41 PM,396.3,26.63,0.07941,79.12,0.04612,0.642,1.994,0,0,0,100,18.48,0.2755,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
92.8,9/29/2025 5:45:41 PM,396.8,26.63,0.07943,79.47,0.04424,0.6419,1.996,0,0,0,100,18.48,0.2761,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
93.2,9/29/2025 5:45:42 PM,397.3,26.63,0.0795,79.45,0.04533,0.642,1.998,0,0,0,100,18.48,0.2765,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
93.7,9/29/2025 5:45:42 PM,397.7,26.63,0.07959,79.5,0.04602,0.6422,1.997,0,0,0,100,18.48,0.2768,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.2,9/29/2025 5:45:43 PM,398.2,26.63,0.07943,80.22,0.04592,0.642,2.001,0,0,0,100,18.48,0.275,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
94.7,9/29/2025 5:45:43 PM,398.6,26.63,0.0797,79.65,0.04672,0.6438,1.991,0,0,0,100,18.48,0.2748,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
95.1,9/29/2025 5:45:44 PM,399.1,26.63,0.08012,78.5,0.04553,0.6436,1.994,0,0,0,100,18.48,0.2738,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
95.5,9/29/2025 5:45:44 PM,399.5,26.63,0.07961,80.2,0.04582,0.643,1.998,0,0,0,100,18.48,0.2749,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
96.0,9/29/2025 5:45:44 PM,400,26.63,0.07994,79.33,0.04662,0.6437,1.995,0,0,0,100,18.48,0.2759,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
96.5,9/29/2025 5:45:45 PM,400.5,26.63,0.08004,79.21,0.04602,0.6426,2.002,0,0,0,100,18.48,0.2762,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.0,9/29/2025 5:45:45 PM,400.9,26.63,0.07986,79.79,0.04265,0.6445,1.992,0,0,0,100,18.48,0.2753,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.4,9/29/2025 5:45:46 PM,401.4,26.63,0.07991,79.71,0.04691,0.6441,1.994,0,0,0,100,18.48,0.2757,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
97.8,9/29/2025 5:45:46 PM,401.7,26.63,0.07975,80.27,0.04582,0.6438,1.996,0,0,0,100,18.48,0.2766,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
98.2,9/29/2025 5:45:47 PM,402.2,26.63,0.07992,79.79,0.04691,0.6447,1.994,0,0,0,100,18.48,0.2758,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
98.5,9/29/2025 5:45:47 PM,402.5,26.63,0.07986,80.08,0.05019,0.6437,1.999,0,0,0,100,18.48,0.2759,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
99.0,9/29/2025 5:45:47 PM,403,26.63,0.07986,80.03,0.04463,0.6438,1.999,0,0,0,100,18.48,0.2776,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
99.4,9/29/2025 5:45:48 PM,403.4,26.63,0.07978,80.35,0.04939,0.645,1.994,0,0,0,100,18.48,0.2755,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
99.8,9/29/2025 5:45:48 PM,403.8,26.63,0.07993,79.95,0.04493,0.6436,2.003,0,0,0,100,18.48,0.2765,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
100.1,9/29/2025 5:45:49 PM,404.1,26.63,0.07993,79.96,0.04434,0.6425,2.011,0,0,0,100,18.48,0.2778,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
100.5,9/29/2025 5:45:49 PM,404.5,26.63,0.07998,79.82,0.04553,0.6445,2,0,0,0,100,18.48,0.2761,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
101.0,9/29/2025 5:45:49 PM,404.9,26.63,0.07992,80.09,0.04463,0.6454,1.995,0,0,0,100,18.48,0.2762,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
101.4,9/29/2025 5:45:50 PM,405.4,26.63,0.08011,79.57,0.04503,0.6447,2,0,0,0,100,18.48,0.2765,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
101.8,9/29/2025 5:45:50 PM,405.7,26.63,0.08013,79.76,0.04572,0.6451,1.998,0,0,0,100,18.48,0.2754,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
102.2,9/29/2025 5:45:51 PM,406.2,26.63,0.08003,80.12,0.04592,0.6459,1.994,0,0,0,100,18.48,0.2768,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
102.5,9/29/2025 5:45:51 PM,406.5,26.63,0.08006,80.01,0.04592,0.6459,1.994,0,0,0,100,18.48,0.2759,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
102.9,9/29/2025 5:45:51 PM,406.8,26.63,0.08011,79.88,0.04503,0.6451,1.998,0,0,0,100,18.48,0.277,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
103.3,9/29/2025 5:45:52 PM,407.3,26.63,0.07947,81.62,0.04602,0.6431,2.011,0,0,0,100,18.48,0.2765,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
103.6,9/29/2025 5:45:52 PM,407.6,26.63,0.08005,79.9,0.04721,0.6445,2.004,0,0,0,100,18.48,0.2759,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
104.1,9/29/2025 5:45:53 PM,408.1,26.63,0.0795,81.62,0.04424,0.6452,2.001,0,0,0,100,18.48,0.2759,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
104.4,9/29/2025 5:45:53 PM,408.5,26.63,0.08014,79.73,0.04473,0.6461,1.997,0,0,0,100,18.48,0.2773,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
104.9,9/29/2025 5:45:53 PM,408.9,26.63,0.0801,80.06,0.04384,0.6473,1.99,0,0,0,100,18.48,0.2762,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
105.4,9/29/2025 5:45:54 PM,409.4,26.63,0.08012,80.12,0.04602,0.6454,2.002,0,0,0,100,18.48,0.2759,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
105.9,9/29/2025 5:45:54 PM,409.8,26.63,0.08005,80.22,0.04493,0.644,2.011,0,0,0,100,18.48,0.2772,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
106.2,9/29/2025 5:45:55 PM,410.2,26.63,0.08024,79.69,0.0481,0.6475,1.992,0,0,0,100,18.48,0.2778,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
106.6,9/29/2025 5:45:55 PM,410.6,26.63,0.08017,80.03,0.04602,0.6467,1.996,0,0,0,100,18.48,0.2776,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
107.1,9/29/2025 5:45:56 PM,411.1,26.65,0.07998,80.6,0.0489,0.6468,1.994,0,0,0,100,18.48,0.277,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
107.5,9/29/2025 5:45:56 PM,411.5,26.65,0.08019,79.69,0.0483,0.6456,2,0,0,0,100,18.48,0.2772,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
107.9,9/29/2025 5:45:56 PM,411.9,26.65,0.08015,79.82,0.04523,0.6457,2,0,0,0,100,18.48,0.2769,404.2,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
108.3,9/29/2025 5:45:57 PM,412.4,26.65,0.08009,79.9,0.04622,0.6454,2.002,0,0,0,100,18.48,0.2768,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
108.8,9/29/2025 5:45:57 PM,412.8,26.65,0.08007,79.96,0.04195,0.6457,2.001,0,0,0,100,18.48,0.2782,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
109.3,9/29/2025 5:45:58 PM,413.3,26.65,0.08012,79.82,0.0492,0.6461,2,0,0,0,100,18.48,0.2778,404,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
109.6,9/29/2025 5:45:58 PM,413.6,26.65,0.08008,80,0.04443,0.6481,1.988,0,0,0,100,18.48,0.278,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
110.1,9/29/2025 5:45:58 PM,414,26.65,0.08009,79.92,0.04572,0.6459,2,0,0,0,100,18.48,0.2781,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
110.5,9/29/2025 5:45:59 PM,414.5,26.65,0.08002,79.96,0.04751,0.6461,2.001,0,0,0,100,18.48,0.2774,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
110.9,9/29/2025 5:45:59 PM,414.8,26.65,0.07995,80.24,0.04721,0.6444,2.011,0,0,0,100,18.48,0.277,404.3,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
111.3,9/29/2025 5:46:00 PM,415.3,26.65,0.08019,79.57,0.04513,0.6463,2.001,0,0,0,100,18.48,0.2778,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
111.8,9/29/2025 5:46:00 PM,415.7,26.65,0.08028,79.29,0.04136,0.6447,2.011,0,0,0,100,18.48,0.2756,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
112.2,9/29/2025 5:46:01 PM,416.2,26.65,0.08084,77.89,0.6701,0.6467,2.001,0,0,0,100,18.48,0.2784,404,0.5845,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
112.5,9/29/2025 5:46:01 PM,416.6,26.65,0.08251,74.19,0.151,0.645,2.011,0,0,0,100,18.48,0.2835,404.3,-0.8779,0,0,0,-2,0,0,0,3.789,3,4,[ OK ]
113.7,9/29/2025 5:46:02 PM,417,26.65,0.08509,69.71,0.05227,0.5882,1.786,0,0,0,100,18.48,0.2761,404.1,-1,0,-1,0,1,0,0,0,4,4,-1,[ OK ]
115.5,9/29/2025 5:46:04 PM,419.5,26.65,0.08946,78.56,0.0486,0.5472,1.568,0,0,0,100,18.48,0.2799,404.4,-1,0,-1,0,0.5833,0,0,0,4,4,-1,[ OK ]
116.1,9/29/2025 5:46:04 PM,420.1,26.65,0.08773,83.09,0.0482,0.5418,1.547,0,0,0,100,18.48,0.279,404.4,-1,0,-1,0,0.6447,0,0,0,4,4,-1,[ OK ]
116.5,9/29/2025 5:46:05 PM,420.5,26.65,0.08692,84.2,0.04721,0.5422,1.516,0,0,0,100,18.48,0.2788,404.4,-1,0,-1,0,0.6869,0,0,0,4,4,-1,[ OK ]
116.9,9/29/2025 5:46:05 PM,420.9,26.65,0.08623,84.54,0.04275,0.5367,1.523,0,0,0,100,18.48,0.278,404.4,-1,0,-1,0,0.7292,0,0,0,4,4,-1,[ OK ]
117.2,9/29/2025 5:46:06 PM,421.2,26.65,0.08555,85.19,0.04612,0.537,1.506,0,0,0,100,18.48,0.2782,404,-1,0,-1,0,0.7599,0,0,0,4,4,-1,[ OK ]
117.6,9/29/2025 5:46:06 PM,421.6,26.65,0.08478,85.62,0.0483,0.5351,1.499,0,0,0,100,18.48,0.2783,404.1,-1,0,-1,0,0.8019,0,0,0,4,4,-1,[ OK ]
118.1,9/29/2025 5:46:06 PM,422.1,26.65,0.08458,84.41,0.04523,0.5342,1.488,0,0,0,100,18.48,0.2775,404.4,-1,0,-1,0,0.8442,0,0,0,4,4,-1,[ OK ]
118.5,9/29/2025 5:46:07 PM,422.5,26.65,0.08389,84.73,0.04652,0.5306,1.495,0,0,0,100,18.48,0.2783,404.4,-1,0,-1,0,0.8866,0,0,0,4,4,-1,[ OK ]
118.9,9/29/2025 5:46:07 PM,422.9,26.65,0.08422,82.02,0.0488,0.5301,1.487,0,0,0,100,18.48,0.2775,404.4,-1,0,-1,0,0.9288,0,0,0,4,4,-1,[ OK ]
119.3,9/29/2025 5:46:08 PM,423.3,26.65,0.08323,83.55,0.04562,0.5288,1.485,0,0,0,100,18.48,0.2778,404,-1,0,-1,0,0.9711,0,0,0,4,4,-1,[ OK ]
120.4,9/29/2025 5:46:09 PM,423.8,26.65,0,83.39,0.04414,0.5288,1.478,0,0,0,100,18.48,0.2782,404.3,0,0,-1,0,1,0,-1,0,3.625,4,2,[ OK ]
121.4,9/29/2025 5:46:10 PM,425,26.65,0,61.81,0.04572,0.5274,1.469,0,0,0,100,18.48,0.2772,404.4,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
121.9,9/29/2025 5:46:10 PM,425.8,26.65,0,44.17,0.03957,0.5253,1.471,0,0,0,100,18.48,0.2769,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
122.2,9/29/2025 5:46:11 PM,426.2,26.65,0,38.2,0.03709,0.5259,1.465,0,0,0,100,18.48,0.2767,404.2,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
122.5,9/29/2025 5:46:11 PM,426.5,26.65,0,33.92,0.04186,0.5266,1.459,0,0,0,100,18.48,0.2776,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
122.9,9/29/2025 5:46:11 PM,427,26.65,0,26.89,0.04384,0.5247,1.468,0,0,0,100,18.48,0.2761,404.1,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
123.3,9/29/2025 5:46:12 PM,427.4,26.65,0,22.69,0.04186,0.5259,1.46,0,0,0,100,18.48,0.2772,404,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
123.8,9/29/2025 5:46:12 PM,427.8,26.65,0,18.94,0.04096,0.5258,1.458,0,0,0,100,18.48,0.2752,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
124.3,9/29/2025 5:46:13 PM,428.3,26.65,0,14.35,0.04096,0.5245,1.462,0,0,0,100,18.48,0.276,404.3,0,0,-1,0,-2,0,-1,0,3.625,4,2,[ OK ]
125.5,9/29/2025 5:46:14 PM,428.7,26.65,0,11.81,0.04265,0.5238,1.465,0,0,0,100,18.48,0.08174,251.9,0,0,-1,0,-2,0,-1,0.5,3,3,2,[ OK ]
126.8,9/29/2025 5:46:15 PM,430.1,26.65,0,6.026,0.04057,0,0.01068,0,0,0,100,18.48,0.002538,0.2094,0,0,-1,0,-2,0,-1,1,2,2,4,[ OK ]
128.1,9/29/2025 5:46:17 PM,431.3,26.65,0,4.065,0.04136,0.3069,0.4397,0,0,0,100,18.48,0.002578,0,0,0,-1,0,-2,0,-1,1,3,3,4,[ OK ]
129.5,9/29/2025 5:46:18 PM,432.8,26.65,0,3.746,0.04037,0.4179,0.9564,0,0,0,100,18.48,0.003787,0,0,0,-1,0,-2,0,-1,1,3.105,3,4,[ OK ]
130.8,9/29/2025 5:46:19 PM,434,26.65,0,2.662,0.04096,0.4643,1.197,0,0,0,100,18.48,0.2753,404.4,0,0,-1,0,-2,0,-1,0,3.316,3,4,[ OK ]
132.1,9/29/2025 5:46:21 PM,435.4,26.65,0,2.359,0.0369,0.4916,1.327,0,0,0,100,18.48,0.2764,404.3,0,0,-1,0,-2,0,-1,0,3.579,3,4,[ OK ]
133.4,9/29/2025 5:46:22 PM,436.7,26.65,0.02503,47.43,0.04374,0.5048,1.394,0,0,0,100,18.48,0.2794,404.3,-1,0,-1,0,-2,0,0,0,3.737,3,4,[ OK ]
134.5,9/29/2025 5:46:23 PM,438,26.65,0.04104,43.36,0.04275,0.6069,1.858,0,0,0,100,18.48,0.2806,404.4,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
134.9,9/29/2025 5:46:23 PM,438.9,26.65,0.05103,44.62,0.04314,0.6153,1.91,0,0,0,100,18.48,0.282,404.1,-1,0,-1,0,-2,0,0,0,3.789,3,4,[ OK ]
